rel_video_id,query,top1,top5,top10,ground_truth
video7695,a man is stirring something in a pot,"[[8656, 1.4576377868652344]]","[[8656, 1.4576377868652344], [8834, 1.463477611541748], [8654, 1.4706707000732422], [8662, 1.4790582656860352], [8300, 1.4965730905532837]]","[[8656, 1.4576377868652344], [8834, 1.463477611541748], [8654, 1.4706707000732422], [8662, 1.4790582656860352], [8300, 1.4965730905532837], [7376, 1.5002672672271729], [9689, 1.5091246366500854], [7148, 1.509648084640503], [9693, 1.5142613649368286], [9694, 1.5164856910705566]]",7695
video7632,a man walks between two brick buildings a dusk,"[[7632, 1.351969838142395]]","[[7632, 1.351969838142395], [8741, 1.514556646347046], [7368, 1.5195248126983643], [9795, 1.5232001543045044], [8670, 1.5278947353363037]]","[[7632, 1.351969838142395], [8741, 1.514556646347046], [7368, 1.5195248126983643], [9795, 1.5232001543045044], [8670, 1.5278947353363037], [7468, 1.528016209602356], [8073, 1.5368740558624268], [7686, 1.5411498546600342], [9010, 1.5450794696807861], [9307, 1.5457751750946045]]",7632
video7587,two men in a wrestling competition,"[[8823, 1.4566047191619873]]","[[8823, 1.4566047191619873], [8470, 1.4624723196029663], [9803, 1.4673274755477905], [7788, 1.4679083824157715], [8443, 1.474306344985962]]","[[8823, 1.4566047191619873], [8470, 1.4624723196029663], [9803, 1.4673274755477905], [7788, 1.4679083824157715], [8443, 1.474306344985962], [8440, 1.4763875007629395], [8309, 1.4773868322372437], [7587, 1.477492094039917], [7153, 1.4964451789855957], [8262, 1.4964455366134644]]",7587
video8333,a woman is talking in the tv channel,"[[7613, 1.4380154609680176]]","[[7613, 1.4380154609680176], [9204, 1.446744680404663], [8494, 1.4488086700439453], [9205, 1.4502215385437012], [7145, 1.4540083408355713]]","[[7613, 1.4380154609680176], [9204, 1.446744680404663], [8494, 1.4488086700439453], [9205, 1.4502215385437012], [7145, 1.4540083408355713], [8333, 1.4571034908294678], [9037, 1.4705160856246948], [9882, 1.4709221124649048], [9793, 1.4730368852615356], [8650, 1.4736922979354858]]",8333
video9773,a boy plays grand theft auto 5,"[[8070, 1.444700002670288]]","[[8070, 1.444700002670288], [9355, 1.4576928615570068], [9813, 1.4600129127502441], [8468, 1.4658979177474976], [9773, 1.4836375713348389]]","[[8070, 1.444700002670288], [9355, 1.4576928615570068], [9813, 1.4600129127502441], [8468, 1.4658979177474976], [9773, 1.4836375713348389], [8929, 1.4858061075210571], [9344, 1.494903326034546], [7445, 1.4954116344451904], [7766, 1.5051631927490234], [7502, 1.5119333267211914]]",9773
video9908,a woman talking about education,"[[7680, 1.4197907447814941]]","[[7680, 1.4197907447814941], [7134, 1.461411952972412], [9908, 1.4627799987792969], [7843, 1.4829072952270508], [7364, 1.4905405044555664]]","[[7680, 1.4197907447814941], [7134, 1.461411952972412], [9908, 1.4627799987792969], [7843, 1.4829072952270508], [7364, 1.4905405044555664], [8317, 1.491957426071167], [8472, 1.4976105690002441], [9824, 1.501914143562317], [9204, 1.5066702365875244], [7345, 1.5101908445358276]]",9908
video7576,men are being filmed in the darkness,"[[7352, 1.4181917905807495]]","[[7352, 1.4181917905807495], [7576, 1.4482672214508057], [8851, 1.4618874788284302], [8808, 1.4757664203643799], [9255, 1.4838303327560425]]","[[7352, 1.4181917905807495], [7576, 1.4482672214508057], [8851, 1.4618874788284302], [8808, 1.4757664203643799], [9255, 1.4838303327560425], [7114, 1.4882476329803467], [7233, 1.4908052682876587], [9520, 1.4920974969863892], [7686, 1.4959123134613037], [7444, 1.4962698221206665]]",7576
video7843,a woman discusses how we can help children in a classroom,"[[7843, 1.4021931886672974]]","[[7843, 1.4021931886672974], [9908, 1.4108555316925049], [7680, 1.4168204069137573], [7134, 1.4172388315200806], [9775, 1.4829978942871094]]","[[7843, 1.4021931886672974], [9908, 1.4108555316925049], [7680, 1.4168204069137573], [7134, 1.4172388315200806], [9775, 1.4829978942871094], [9824, 1.5184752941131592], [8472, 1.519810676574707], [9777, 1.5259690284729004], [7577, 1.5303285121917725], [7145, 1.5305041074752808]]",7843
video7741,a cartoon man in sunglasses waves at the crowd and smiles,"[[8303, 1.4167611598968506]]","[[8303, 1.4167611598968506], [7218, 1.4841036796569824], [7835, 1.4879419803619385], [7741, 1.4973077774047852], [9221, 1.5144404172897339]]","[[8303, 1.4167611598968506], [7218, 1.4841036796569824], [7835, 1.4879419803619385], [7741, 1.4973077774047852], [9221, 1.5144404172897339], [8794, 1.5154261589050293], [7747, 1.5172839164733887], [8973, 1.51973295211792], [8799, 1.5240914821624756], [8916, 1.5267984867095947]]",7741
video8572,a man grabs at snakes and throws them around the room,"[[7350, 1.4401075839996338]]","[[7350, 1.4401075839996338], [8572, 1.4692871570587158], [7838, 1.5008108615875244], [7466, 1.5040264129638672], [7594, 1.5211598873138428]]","[[7350, 1.4401075839996338], [8572, 1.4692871570587158], [7838, 1.5008108615875244], [7466, 1.5040264129638672], [7594, 1.5211598873138428], [8492, 1.5213783979415894], [7963, 1.5262360572814941], [7137, 1.5407099723815918], [7593, 1.5556477308273315], [9307, 1.5588738918304443]]",8572
video9755,advertisement of seat basket,"[[9755, 1.5091090202331543]]","[[9755, 1.5091090202331543], [7217, 1.5175058841705322], [9358, 1.5200680494308472], [7209, 1.5304927825927734], [8657, 1.5424809455871582]]","[[9755, 1.5091090202331543], [7217, 1.5175058841705322], [9358, 1.5200680494308472], [7209, 1.5304927825927734], [8657, 1.5424809455871582], [8258, 1.5446691513061523], [9679, 1.5451724529266357], [9489, 1.5457706451416016], [7356, 1.5467246770858765], [7563, 1.5469412803649902]]",9755
video9206,a man punches a faucet to show how much better bottled water is,"[[9206, 1.4703656435012817]]","[[9206, 1.4703656435012817], [7726, 1.5464123487472534], [8456, 1.5472630262374878], [9699, 1.5650172233581543], [8492, 1.5684572458267212]]","[[9206, 1.4703656435012817], [7726, 1.5464123487472534], [8456, 1.5472630262374878], [9699, 1.5650172233581543], [8492, 1.5684572458267212], [7575, 1.5760176181793213], [9770, 1.5783050060272217], [7223, 1.5866507291793823], [7169, 1.5905331373214722], [7946, 1.5916354656219482]]",9206
video9208,a man is showing the foot well under the door jam area of the car,"[[8250, 1.4486545324325562]]","[[8250, 1.4486545324325562], [7820, 1.4914448261260986], [7356, 1.4966868162155151], [7154, 1.4985721111297607], [9252, 1.5156588554382324]]","[[8250, 1.4486545324325562], [7820, 1.4914448261260986], [7356, 1.4966868162155151], [7154, 1.4985721111297607], [9252, 1.5156588554382324], [9878, 1.517030954360962], [7588, 1.5197701454162598], [7350, 1.5201150178909302], [8119, 1.5202349424362183], [8321, 1.5294618606567383]]",9208
video9239,a man kicks at a bull,"[[8044, 1.4734885692596436]]","[[8044, 1.4734885692596436], [8316, 1.509669303894043], [9239, 1.5181427001953125], [9248, 1.5234538316726685], [9416, 1.5236732959747314]]","[[8044, 1.4734885692596436], [8316, 1.509669303894043], [9239, 1.5181427001953125], [9248, 1.5234538316726685], [9416, 1.5236732959747314], [9681, 1.5294699668884277], [9302, 1.5298757553100586], [8244, 1.531056523323059], [7211, 1.532038927078247], [9685, 1.5366272926330566]]",9239
video9203,the man is giving an informational speech to a group of people about telling someone something,"[[9117, 1.4420464038848877]]","[[9117, 1.4420464038848877], [9203, 1.4539742469787598], [8830, 1.4601929187774658], [8072, 1.4734984636306763], [7418, 1.4808542728424072]]","[[9117, 1.4420464038848877], [9203, 1.4539742469787598], [8830, 1.4601929187774658], [8072, 1.4734984636306763], [7418, 1.4808542728424072], [7828, 1.482228398323059], [9522, 1.5074129104614258], [9021, 1.5111501216888428], [8269, 1.5119435787200928], [9404, 1.5161209106445312]]",9203
video8305,in a music video a man is laying with women while singing,"[[8305, 1.4502713680267334]]","[[8305, 1.4502713680267334], [9686, 1.4665992259979248], [7592, 1.47002112865448], [8790, 1.4715914726257324], [7917, 1.504971981048584]]","[[8305, 1.4502713680267334], [9686, 1.4665992259979248], [7592, 1.47002112865448], [8790, 1.4715914726257324], [7917, 1.504971981048584], [9016, 1.5126227140426636], [7163, 1.5200109481811523], [7144, 1.521913766860962], [9254, 1.5316698551177979], [7682, 1.533905029296875]]",8305
video8318,a group discusses a man s outfit,"[[7418, 1.4732825756072998]]","[[7418, 1.4732825756072998], [7175, 1.4935048818588257], [8259, 1.4961862564086914], [8821, 1.4966161251068115], [7234, 1.507794737815857]]","[[7418, 1.4732825756072998], [7175, 1.4935048818588257], [8259, 1.4961862564086914], [8821, 1.4966161251068115], [7234, 1.507794737815857], [9245, 1.5093549489974976], [7548, 1.5163962841033936], [9885, 1.5165784358978271], [7371, 1.5171308517456055], [7116, 1.5175423622131348]]",8318
video7151,a man is sitting on a chair,"[[9474, 1.46040678024292]]","[[9474, 1.46040678024292], [9026, 1.4656727313995361], [7175, 1.4828252792358398], [8492, 1.4847118854522705], [9330, 1.4859861135482788]]","[[9474, 1.46040678024292], [9026, 1.4656727313995361], [7175, 1.4828252792358398], [8492, 1.4847118854522705], [9330, 1.4859861135482788], [7593, 1.4870636463165283], [9418, 1.4916651248931885], [8932, 1.4920284748077393], [9350, 1.4920952320098877], [7685, 1.4940911531448364]]",7151
video7917,shania twain does a closeup for her video,"[[9793, 1.4017170667648315]]","[[9793, 1.4017170667648315], [7917, 1.4321123361587524], [7162, 1.4598885774612427], [9788, 1.4879246950149536], [9688, 1.4893440008163452]]","[[9793, 1.4017170667648315], [7917, 1.4321123361587524], [7162, 1.4598885774612427], [9788, 1.4879246950149536], [9688, 1.4893440008163452], [9782, 1.4908056259155273], [7571, 1.5275242328643799], [8678, 1.53181791305542], [7682, 1.5319973230361938], [9827, 1.5326054096221924]]",7917
video7461,a man playing video games,"[[9773, 1.5021677017211914]]","[[9773, 1.5021677017211914], [9344, 1.503683090209961], [8752, 1.5083813667297363], [8578, 1.5087881088256836], [8116, 1.5091570615768433]]","[[9773, 1.5021677017211914], [9344, 1.503683090209961], [8752, 1.5083813667297363], [8578, 1.5087881088256836], [8116, 1.5091570615768433], [9200, 1.5095845460891724], [9031, 1.5114705562591553], [8689, 1.511500358581543], [8931, 1.512354850769043], [8492, 1.5134165287017822]]",7461
video7573,a girl in white night wear dancing very sexy,"[[7573, 1.4648791551589966]]","[[7573, 1.4648791551589966], [8605, 1.480539321899414], [8073, 1.4827284812927246], [7411, 1.4894065856933594], [7783, 1.4944238662719727]]","[[7573, 1.4648791551589966], [8605, 1.480539321899414], [8073, 1.4827284812927246], [7411, 1.4894065856933594], [7783, 1.4944238662719727], [8904, 1.4961963891983032], [8305, 1.5052320957183838], [7144, 1.506624698638916], [9827, 1.5210132598876953], [8314, 1.5277254581451416]]",7573
video7796,boy playing with a dump truck,"[[7796, 1.3918511867523193]]","[[7796, 1.3918511867523193], [8420, 1.4855918884277344], [9036, 1.4975054264068604], [8869, 1.52834951877594], [8556, 1.5444039106369019]]","[[7796, 1.3918511867523193], [8420, 1.4855918884277344], [9036, 1.4975054264068604], [8869, 1.52834951877594], [8556, 1.5444039106369019], [8815, 1.54961097240448], [9338, 1.5541398525238037], [8326, 1.5586962699890137], [9330, 1.5619440078735352], [8902, 1.5647610425949097]]",7796
video7333,there are pictures and quotes from george bernard shaw and vincent van gogh while a voice over artist talks about making mistakes,"[[7333, 1.2372602224349976]]","[[7333, 1.2372602224349976], [8908, 1.4981906414031982], [7581, 1.5481723546981812], [8812, 1.549617052078247], [9688, 1.58475661277771]]","[[7333, 1.2372602224349976], [8908, 1.4981906414031982], [7581, 1.5481723546981812], [8812, 1.549617052078247], [9688, 1.58475661277771], [9242, 1.6001405715942383], [7562, 1.6076853275299072], [8866, 1.608103632926941], [7704, 1.6120789051055908], [7754, 1.6136765480041504]]",7333
video9775,a man speaks to children in a classroom,"[[9775, 1.4302197694778442]]","[[9775, 1.4302197694778442], [7134, 1.4343079328536987], [7843, 1.464115858078003], [9117, 1.5130971670150757], [9326, 1.5134296417236328]]","[[9775, 1.4302197694778442], [7134, 1.4343079328536987], [7843, 1.464115858078003], [9117, 1.5130971670150757], [9326, 1.5134296417236328], [7375, 1.5144000053405762], [7345, 1.5253088474273682], [9908, 1.5258818864822388], [9777, 1.5273373126983643], [8472, 1.5301512479782104]]",9775
video7545,a person is playing a violin,"[[9872, 1.480802297592163]]","[[9872, 1.480802297592163], [9589, 1.488558053970337], [7545, 1.5044424533843994], [8466, 1.5049889087677002], [8861, 1.5219359397888184]]","[[9872, 1.480802297592163], [9589, 1.488558053970337], [7545, 1.5044424533843994], [8466, 1.5049889087677002], [8861, 1.5219359397888184], [7205, 1.5238293409347534], [7976, 1.5300970077514648], [7228, 1.5308328866958618], [7227, 1.539191484451294], [9304, 1.539394736289978]]",7545
video8934,cameras filming near accidents between cars in traffic,"[[8497, 1.415710210800171]]","[[8497, 1.415710210800171], [8934, 1.4430204629898071], [8864, 1.4887185096740723], [8311, 1.4939886331558228], [9622, 1.5119407176971436]]","[[8497, 1.415710210800171], [8934, 1.4430204629898071], [8864, 1.4887185096740723], [8311, 1.4939886331558228], [9622, 1.5119407176971436], [7965, 1.5389103889465332], [9819, 1.5600826740264893], [8306, 1.5710184574127197], [7616, 1.5722869634628296], [9800, 1.5829274654388428]]",8934
video9347,a woman in red dress explaining about cushion seat,"[[7549, 1.3580536842346191]]","[[7549, 1.3580536842346191], [9347, 1.3690619468688965], [8783, 1.461223840713501], [7724, 1.4693361520767212], [8068, 1.4698262214660645]]","[[7549, 1.3580536842346191], [9347, 1.3690619468688965], [8783, 1.461223840713501], [7724, 1.4693361520767212], [8068, 1.4698262214660645], [7231, 1.498284101486206], [9512, 1.5110819339752197], [7341, 1.5121781826019287], [7230, 1.5191848278045654], [8667, 1.5200222730636597]]",9347
video7562,article about nasa s johnson space center being broadcasted on news,"[[7562, 1.4238927364349365]]","[[7562, 1.4238927364349365], [7431, 1.4603530168533325], [8727, 1.4647732973098755], [8069, 1.5088061094284058], [9807, 1.51650869846344]]","[[7562, 1.4238927364349365], [7431, 1.4603530168533325], [8727, 1.4647732973098755], [8069, 1.5088061094284058], [9807, 1.51650869846344], [9680, 1.5206170082092285], [7900, 1.5326671600341797], [7027, 1.5358444452285767], [7754, 1.5385463237762451], [9620, 1.5500118732452393]]",7562
video9828,assorted people are shown holding cute pets,"[[9828, 1.2964351177215576]]","[[9828, 1.2964351177215576], [7201, 1.4370908737182617], [8604, 1.4535367488861084], [8837, 1.4596149921417236], [9969, 1.461301565170288]]","[[9828, 1.2964351177215576], [7201, 1.4370908737182617], [8604, 1.4535367488861084], [8837, 1.4596149921417236], [9969, 1.461301565170288], [8478, 1.4836947917938232], [8935, 1.5050395727157593], [9682, 1.5085036754608154], [8866, 1.5089737176895142], [7579, 1.5302832126617432]]",9828
video7377,a guy reports on complex news,"[[8864, 1.4758076667785645]]","[[8864, 1.4758076667785645], [8822, 1.477442741394043], [7377, 1.4852118492126465], [8491, 1.4914790391921997], [9204, 1.503547191619873]]","[[8864, 1.4758076667785645], [8822, 1.477442741394043], [7377, 1.4852118492126465], [8491, 1.4914790391921997], [9204, 1.503547191619873], [9819, 1.5055952072143555], [8175, 1.5069352388381958], [8329, 1.5105329751968384], [9028, 1.5119980573654175], [7834, 1.514568567276001]]",7377
video8605,all womans singing and dancing,"[[7772, 1.470524549484253]]","[[7772, 1.470524549484253], [7117, 1.4738593101501465], [7411, 1.4760899543762207], [9827, 1.4838218688964844], [9063, 1.4858753681182861]]","[[7772, 1.470524549484253], [7117, 1.4738593101501465], [7411, 1.4760899543762207], [9827, 1.4838218688964844], [9063, 1.4858753681182861], [8014, 1.4989402294158936], [9589, 1.5008618831634521], [8476, 1.5028784275054932], [9957, 1.504455327987671], [8241, 1.5059621334075928]]",8605
video8244,two men walk behind a couple of rhinoceroses one of which attacks a man,"[[8244, 1.3461235761642456]]","[[8244, 1.3461235761642456], [9548, 1.5384283065795898], [7352, 1.540848970413208], [7468, 1.5474587678909302], [8822, 1.550594687461853]]","[[8244, 1.3461235761642456], [9548, 1.5384283065795898], [7352, 1.540848970413208], [7468, 1.5474587678909302], [8822, 1.550594687461853], [8306, 1.5695332288742065], [7747, 1.571716547012329], [9521, 1.5797839164733887], [9545, 1.5802972316741943], [8243, 1.5849813222885132]]",8244
video7960,a man is running around and playing a guitar,"[[7976, 1.4325238466262817]]","[[7976, 1.4325238466262817], [8251, 1.463821291923523], [7227, 1.4669430255889893], [7961, 1.469093918800354], [7960, 1.4742776155471802]]","[[7976, 1.4325238466262817], [8251, 1.463821291923523], [7227, 1.4669430255889893], [7961, 1.469093918800354], [7960, 1.4742776155471802], [7419, 1.4808456897735596], [7228, 1.4824731349945068], [9872, 1.4903879165649414], [9489, 1.4998176097869873], [7135, 1.5000877380371094]]",7960
