rel_video_id,query,top1,top5,top10,ground_truth
video8945,two men stand on a platform suspended high above the city,"[[8945, 1.375389575958252]]","[[8945, 1.375389575958252], [9033, 1.4434870481491089], [7468, 1.4463282823562622], [9545, 1.4873836040496826], [9742, 1.5092334747314453]]","[[8945, 1.375389575958252], [9033, 1.4434870481491089], [7468, 1.4463282823562622], [9545, 1.4873836040496826], [9742, 1.5092334747314453], [8477, 1.528348684310913], [7233, 1.5419524908065796], [8071, 1.5447332859039307], [8073, 1.546289324760437], [7060, 1.54879891872406]]",8945
video8879,a tamil movie scene is being shown they travel through a auto riksha and speak about the importance of work,"[[8851, 1.4539518356323242]]","[[8851, 1.4539518356323242], [8879, 1.4894945621490479], [9521, 1.5152124166488647], [9331, 1.531950831413269], [9228, 1.549538016319275]]","[[8851, 1.4539518356323242], [8879, 1.4894945621490479], [9521, 1.5152124166488647], [9331, 1.531950831413269], [9228, 1.549538016319275], [8974, 1.552334189414978], [8820, 1.5564790964126587], [7223, 1.5575361251831055], [8485, 1.5582551956176758], [7832, 1.580756664276123]]",8879
video7230,a woman is talking about a baby stroller,"[[7230, 1.4069548845291138]]","[[7230, 1.4069548845291138], [9755, 1.4311611652374268], [7217, 1.4427896738052368], [8258, 1.4552206993103027], [8123, 1.4620307683944702]]","[[7230, 1.4069548845291138], [9755, 1.4311611652374268], [7217, 1.4427896738052368], [8258, 1.4552206993103027], [8123, 1.4620307683944702], [8783, 1.535438060760498], [8826, 1.5533711910247803], [7204, 1.557072639465332], [8863, 1.5615379810333252], [7836, 1.5631790161132812]]",7230
video9734,a cartoon shows two dogs talking to a bird,"[[9734, 1.324005126953125]]","[[9734, 1.324005126953125], [9580, 1.5087852478027344], [8334, 1.5361132621765137], [7798, 1.5395183563232422], [8781, 1.5400805473327637]]","[[9734, 1.324005126953125], [9580, 1.5087852478027344], [8334, 1.5361132621765137], [7798, 1.5395183563232422], [8781, 1.5400805473327637], [8268, 1.5408436059951782], [7747, 1.5464195013046265], [9838, 1.5466630458831787], [7157, 1.5579333305358887], [9200, 1.5650238990783691]]",9734
video7594,water is being filtered in a tank with rocks,"[[8493, 1.4363794326782227]]","[[8493, 1.4363794326782227], [7594, 1.4489398002624512], [7152, 1.4538981914520264], [9620, 1.503714919090271], [8335, 1.5177156925201416]]","[[8493, 1.4363794326782227], [7594, 1.4489398002624512], [7152, 1.4538981914520264], [9620, 1.503714919090271], [8335, 1.5177156925201416], [9253, 1.5180882215499878], [8307, 1.522660255432129], [8071, 1.532826542854309], [9578, 1.5478147268295288], [9735, 1.5550215244293213]]",7594
video9244,documentary about museum in peninsula,"[[9244, 1.4515650272369385]]","[[9244, 1.4515650272369385], [8741, 1.4638800621032715], [7632, 1.502583622932434], [9253, 1.5059921741485596], [8426, 1.5329228639602661]]","[[9244, 1.4515650272369385], [8741, 1.4638800621032715], [7632, 1.502583622932434], [9253, 1.5059921741485596], [8426, 1.5329228639602661], [7829, 1.5418369770050049], [8307, 1.5461139678955078], [8666, 1.5468697547912598], [8477, 1.5471841096878052], [8306, 1.5503888130187988]]",9244
video7680,an ethiopian woman asks a child what she is good at,"[[7134, 1.4912141561508179]]","[[7134, 1.4912141561508179], [8348, 1.5123645067214966], [9228, 1.5131200551986694], [9230, 1.5324952602386475], [8022, 1.5435450077056885]]","[[7134, 1.4912141561508179], [8348, 1.5123645067214966], [9228, 1.5131200551986694], [9230, 1.5324952602386475], [8022, 1.5435450077056885], [7680, 1.5522383451461792], [7970, 1.559175729751587], [9341, 1.5619831085205078], [8304, 1.566279649734497], [9603, 1.5845088958740234]]",7680
video8620,a woman is making a hair accessory,"[[9349, 1.4629058837890625]]","[[9349, 1.4629058837890625], [8620, 1.4775362014770508], [7560, 1.4779090881347656], [7216, 1.4922596216201782], [8423, 1.5029380321502686]]","[[9349, 1.4629058837890625], [8620, 1.4775362014770508], [7560, 1.4779090881347656], [7216, 1.4922596216201782], [8423, 1.5029380321502686], [7020, 1.5133341550827026], [8712, 1.5137354135513306], [7173, 1.514145851135254], [8488, 1.5141576528549194], [7909, 1.5188980102539062]]",8620
video8973,commercial for a service called eva which will help people find a vehicle,"[[7356, 1.4781804084777832]]","[[7356, 1.4781804084777832], [7765, 1.4837405681610107], [8973, 1.4849567413330078], [8022, 1.493084192276001], [7354, 1.4932849407196045]]","[[7356, 1.4781804084777832], [7765, 1.4837405681610107], [8973, 1.4849567413330078], [8022, 1.493084192276001], [7354, 1.4932849407196045], [7026, 1.5000089406967163], [8651, 1.5044331550598145], [9358, 1.5108311176300049], [7138, 1.5160554647445679], [7209, 1.516196370124817]]",8973
video9518,people perform on the voice,"[[9351, 1.4530366659164429]]","[[9351, 1.4530366659164429], [8814, 1.4695104360580444], [7756, 1.4786803722381592], [8265, 1.4861466884613037], [9202, 1.4868881702423096]]","[[9351, 1.4530366659164429], [8814, 1.4695104360580444], [7756, 1.4786803722381592], [8265, 1.4861466884613037], [9202, 1.4868881702423096], [8447, 1.492776870727539], [7220, 1.4940388202667236], [9304, 1.497817873954773], [8810, 1.4995254278182983], [8818, 1.5010409355163574]]",9518
video8686,a women is doing craft and talking about that,"[[8620, 1.4131031036376953]]","[[8620, 1.4131031036376953], [7173, 1.4175820350646973], [9349, 1.4200263023376465], [8784, 1.4233143329620361], [7020, 1.460150957107544]]","[[8620, 1.4131031036376953], [7173, 1.4175820350646973], [9349, 1.4200263023376465], [8784, 1.4233143329620361], [7020, 1.460150957107544], [8679, 1.460652470588684], [8869, 1.471625804901123], [8488, 1.477989912033081], [8900, 1.481303334236145], [7561, 1.4907877445220947]]",8686
video8490,the song hero by skillet with lyrics,"[[7767, 1.4389970302581787]]","[[7767, 1.4389970302581787], [8490, 1.4412481784820557], [8978, 1.53316330909729], [7581, 1.558725357055664], [9827, 1.564391851425171]]","[[7767, 1.4389970302581787], [8490, 1.4412481784820557], [8978, 1.53316330909729], [7581, 1.558725357055664], [9827, 1.564391851425171], [7205, 1.569609522819519], [9472, 1.5758335590362549], [8674, 1.5850014686584473], [7333, 1.5931214094161987], [8123, 1.5969228744506836]]",8490
video8781,a song from the movie beauty and the beast,"[[8110, 1.512297511100769]]","[[8110, 1.512297511100769], [9251, 1.5178967714309692], [7164, 1.518315315246582], [8781, 1.5188732147216797], [7467, 1.5267410278320312]]","[[8110, 1.512297511100769], [9251, 1.5178967714309692], [7164, 1.518315315246582], [8781, 1.5188732147216797], [7467, 1.5267410278320312], [8336, 1.545659065246582], [8978, 1.5467875003814697], [8305, 1.5468374490737915], [9682, 1.546857476234436], [9788, 1.547623872756958]]",8781
video8075,scenes of romantic film,"[[8075, 1.4499232769012451]]","[[8075, 1.4499232769012451], [7682, 1.4572947025299072], [8653, 1.4680472612380981], [9682, 1.4696446657180786], [7964, 1.4699246883392334]]","[[8075, 1.4499232769012451], [7682, 1.4572947025299072], [8653, 1.4680472612380981], [9682, 1.4696446657180786], [7964, 1.4699246883392334], [8790, 1.4825818538665771], [8811, 1.4828977584838867], [9026, 1.4863559007644653], [9801, 1.4870562553405762], [8330, 1.4883688688278198]]",8075
video8076,a web animation of a businessman,"[[9537, 1.4995753765106201]]","[[9537, 1.4995753765106201], [8618, 1.5063371658325195], [8911, 1.5127840042114258], [8076, 1.5134904384613037], [9221, 1.5169918537139893]]","[[9537, 1.4995753765106201], [8618, 1.5063371658325195], [8911, 1.5127840042114258], [8076, 1.5134904384613037], [9221, 1.5169918537139893], [9242, 1.5193365812301636], [7368, 1.5225989818572998], [8303, 1.5242600440979004], [8473, 1.526598572731018], [7222, 1.535412311553955]]",8076
video9577,cartoon one women in horse and speak to that calmly,"[[8327, 1.4404923915863037]]","[[8327, 1.4404923915863037], [9839, 1.4581470489501953], [9577, 1.472534418106079], [7179, 1.523957371711731], [8781, 1.5348904132843018]]","[[8327, 1.4404923915863037], [9839, 1.4581470489501953], [9577, 1.472534418106079], [7179, 1.523957371711731], [8781, 1.5348904132843018], [9776, 1.5484750270843506], [9248, 1.5588324069976807], [8794, 1.5589518547058105], [7024, 1.5591200590133667], [7222, 1.561284065246582]]",9577
video8673,a man discusses spongebob,"[[8673, 1.4046485424041748]]","[[8673, 1.4046485424041748], [8839, 1.4572216272354126], [8446, 1.4652690887451172], [9814, 1.4733216762542725], [9808, 1.4740091562271118]]","[[8673, 1.4046485424041748], [8839, 1.4572216272354126], [8446, 1.4652690887451172], [9814, 1.4733216762542725], [9808, 1.4740091562271118], [8916, 1.4747390747070312], [7111, 1.4878618717193604], [9790, 1.4915103912353516], [7835, 1.4932376146316528], [7235, 1.4962804317474365]]",8673
video9352,a man is talking to a crowd,"[[8830, 1.4304561614990234]]","[[8830, 1.4304561614990234], [9203, 1.4638323783874512], [9522, 1.472306251525879], [9233, 1.4748508930206299], [9117, 1.479973316192627]]","[[8830, 1.4304561614990234], [9203, 1.4638323783874512], [9522, 1.472306251525879], [9233, 1.4748508930206299], [9117, 1.479973316192627], [8917, 1.4958291053771973], [7828, 1.5004451274871826], [8445, 1.5031081438064575], [9352, 1.5036745071411133], [7410, 1.5098564624786377]]",9352
video8920,a kid unwrapping his presents,"[[8920, 1.4440155029296875]]","[[8920, 1.4440155029296875], [8672, 1.5313793420791626], [8679, 1.5469785928726196], [7227, 1.5535249710083008], [8869, 1.5598235130310059]]","[[8920, 1.4440155029296875], [8672, 1.5313793420791626], [8679, 1.5469785928726196], [7227, 1.5535249710083008], [8869, 1.5598235130310059], [9349, 1.5741829872131348], [8815, 1.5744558572769165], [8684, 1.5774215459823608], [8343, 1.5781174898147583], [9322, 1.5792328119277954]]",8920
video7747,this is a scene from a disney cartoon set in ancient times,"[[8903, 1.4174610376358032]]","[[8903, 1.4174610376358032], [7747, 1.4364562034606934], [7467, 1.4580987691879272], [8794, 1.4639616012573242], [8110, 1.4679043292999268]]","[[8903, 1.4174610376358032], [7747, 1.4364562034606934], [7467, 1.4580987691879272], [8794, 1.4639616012573242], [8110, 1.4679043292999268], [9772, 1.4876484870910645], [8781, 1.4967625141143799], [9403, 1.5290406942367554], [8245, 1.5307754278182983], [7218, 1.5326038599014282]]",7747
video7468,a man jumps onto a ledge of a building,"[[9033, 1.3629767894744873]]","[[9033, 1.3629767894744873], [9742, 1.4583492279052734], [8945, 1.4877493381500244], [7468, 1.4903881549835205], [7155, 1.4938459396362305]]","[[9033, 1.3629767894744873], [9742, 1.4583492279052734], [8945, 1.4877493381500244], [7468, 1.4903881549835205], [7155, 1.4938459396362305], [9302, 1.4996187686920166], [9232, 1.5073939561843872], [8073, 1.5219247341156006], [8122, 1.5232198238372803], [7632, 1.5303831100463867]]",7468
video7756,a group of women are singing,"[[9589, 1.4526081085205078]]","[[9589, 1.4526081085205078], [7772, 1.4610450267791748], [8818, 1.4944368600845337], [7756, 1.5172064304351807], [7791, 1.521695852279663]]","[[9589, 1.4526081085205078], [7772, 1.4610450267791748], [8818, 1.4944368600845337], [7756, 1.5172064304351807], [7791, 1.521695852279663], [8474, 1.5223017930984497], [7917, 1.5260951519012451], [9304, 1.527309775352478], [9063, 1.5273230075836182], [8014, 1.5302082300186157]]",7756
video7175,the band member takes a seat,"[[7832, 1.4560620784759521]]","[[7832, 1.4560620784759521], [7175, 1.4570362567901611], [8265, 1.466336965560913], [8466, 1.482648491859436], [7151, 1.4847958087921143]]","[[7832, 1.4560620784759521], [7175, 1.4570362567901611], [8265, 1.466336965560913], [8466, 1.482648491859436], [7151, 1.4847958087921143], [8861, 1.4953997135162354], [7156, 1.5042299032211304], [9026, 1.506098985671997], [7227, 1.5090152025222778], [7461, 1.5097099542617798]]",7175
video8346,a man talks about a war between two generals one of which became king,"[[8346, 1.376187801361084]]","[[8346, 1.376187801361084], [9450, 1.5198943614959717], [9026, 1.548156976699829], [7373, 1.5497312545776367], [8741, 1.5499048233032227]]","[[8346, 1.376187801361084], [9450, 1.5198943614959717], [9026, 1.548156976699829], [7373, 1.5497312545776367], [8741, 1.5499048233032227], [8917, 1.5503895282745361], [7352, 1.5576375722885132], [8908, 1.5628081560134888], [9406, 1.5635697841644287], [7833, 1.5644992589950562]]",8346
video8307,calm pond with lush green hills lining the background is shown,"[[8312, 1.4529063701629639]]","[[8312, 1.4529063701629639], [8307, 1.4952023029327393], [8025, 1.4982094764709473], [8928, 1.5316468477249146], [9246, 1.54380464553833]]","[[8312, 1.4529063701629639], [8307, 1.4952023029327393], [8025, 1.4982094764709473], [8928, 1.5316468477249146], [9246, 1.54380464553833], [7914, 1.5459940433502197], [9831, 1.560210108757019], [7412, 1.5602253675460815], [9581, 1.5624340772628784], [7797, 1.5627920627593994]]",8307
video9681,sports people are fighting on field,"[[9681, 1.413612723350525]]","[[9681, 1.413612723350525], [9823, 1.4403488636016846], [9647, 1.4838049411773682], [7787, 1.4925072193145752], [7200, 1.4926955699920654]]","[[9681, 1.413612723350525], [9823, 1.4403488636016846], [9647, 1.4838049411773682], [7787, 1.4925072193145752], [7200, 1.4926955699920654], [7788, 1.4939072132110596], [8652, 1.4944590330123901], [9605, 1.496073842048645], [8817, 1.5003695487976074], [9803, 1.5017809867858887]]",9681
video7828,a man gives a lecture with a microphone in front of a laptop with a red glow behind him,"[[7828, 1.35868239402771]]","[[7828, 1.35868239402771], [9203, 1.4708234071731567], [9021, 1.4719338417053223], [8830, 1.4907493591308594], [9117, 1.5031259059906006]]","[[7828, 1.35868239402771], [9203, 1.4708234071731567], [9021, 1.4719338417053223], [8830, 1.4907493591308594], [9117, 1.5031259059906006], [8917, 1.5152770280838013], [8682, 1.5423319339752197], [9821, 1.5438752174377441], [9825, 1.550869345664978], [9781, 1.554136037826538]]",7828
video8056,fried potatoes are being eaten,"[[8056, 1.43425714969635]]","[[8056, 1.43425714969635], [7973, 1.4683738946914673], [9227, 1.490525245666504], [9694, 1.4939264059066772], [9333, 1.4969772100448608]]","[[8056, 1.43425714969635], [7973, 1.4683738946914673], [9227, 1.490525245666504], [9694, 1.4939264059066772], [9333, 1.4969772100448608], [9335, 1.515735387802124], [7147, 1.547487497329712], [9735, 1.5479023456573486], [7165, 1.5552031993865967], [7833, 1.555976152420044]]",8056
video8832,a girl messaging her friend,"[[7547, 1.4901515245437622]]","[[7547, 1.4901515245437622], [7916, 1.5049020051956177], [8832, 1.511904001235962], [7687, 1.5149307250976562], [7118, 1.518569827079773]]","[[7547, 1.4901515245437622], [7916, 1.5049020051956177], [8832, 1.511904001235962], [7687, 1.5149307250976562], [7118, 1.518569827079773], [9353, 1.5295772552490234], [9258, 1.532199501991272], [9340, 1.532976508140564], [9835, 1.5332577228546143], [9969, 1.5360946655273438]]",8832
video9117,a person in white color dress wearing cloth speaking on topic white board explayning and many persons sitting displaying on screen,"[[7469, 1.4721407890319824]]","[[7469, 1.4721407890319824], [8331, 1.477140188217163], [9885, 1.4856985807418823], [9117, 1.4945889711380005], [9242, 1.5103974342346191]]","[[7469, 1.4721407890319824], [8331, 1.477140188217163], [9885, 1.4856985807418823], [9117, 1.4945889711380005], [9242, 1.5103974342346191], [9781, 1.5180859565734863], [8828, 1.5267229080200195], [9249, 1.540541172027588], [9825, 1.5439512729644775], [7491, 1.5478272438049316]]",9117
video8679,a man discussed a few products,"[[9679, 1.4456729888916016]]","[[9679, 1.4456729888916016], [7064, 1.4724016189575195], [8796, 1.4737193584442139], [7833, 1.4839503765106201], [7563, 1.486112117767334]]","[[9679, 1.4456729888916016], [7064, 1.4724016189575195], [8796, 1.4737193584442139], [7833, 1.4839503765106201], [7563, 1.486112117767334], [9699, 1.4862034320831299], [7575, 1.4939861297607422], [7946, 1.51326322555542], [8488, 1.5141465663909912], [9206, 1.5145552158355713]]",8679
video8450,a elecopter moving in air and red and yellow dress man hand touching speaking in snow land wearing helmet displaying on screen,"[[8450, 1.426896095275879]]","[[8450, 1.426896095275879], [7854, 1.4602562189102173], [7564, 1.5172960758209229], [9695, 1.521358847618103], [9578, 1.5247840881347656]]","[[8450, 1.426896095275879], [7854, 1.4602562189102173], [7564, 1.5172960758209229], [9695, 1.521358847618103], [9578, 1.5247840881347656], [9609, 1.5292171239852905], [8069, 1.5381112098693848], [7352, 1.543891191482544], [7174, 1.553754448890686], [8820, 1.5643913745880127]]",8450
