rel_video_id,query,top1,top5,top10,ground_truth
video9770,a person is connecting something to system,"[[7913, 1.4607181549072266]]","[[7913, 1.4607181549072266], [9549, 1.4656084775924683], [7910, 1.480067491531372], [8921, 1.491273283958435], [9770, 1.5027543306350708]]","[[7913, 1.4607181549072266], [9549, 1.4656084775924683], [7910, 1.480067491531372], [8921, 1.491273283958435], [9770, 1.5027543306350708], [7543, 1.507279634475708], [9697, 1.5091626644134521], [8909, 1.5096436738967896], [8626, 1.5103373527526855], [8328, 1.5112247467041016]]",9770
video8626,numbers are displayed on the screen,"[[9607, 1.4749865531921387]]","[[9607, 1.4749865531921387], [9259, 1.4773950576782227], [9695, 1.4791209697723389], [9620, 1.4860548973083496], [8329, 1.4865942001342773]]","[[9607, 1.4749865531921387], [9259, 1.4773950576782227], [9695, 1.4791209697723389], [9620, 1.4860548973083496], [8329, 1.4865942001342773], [8909, 1.4942348003387451], [9680, 1.494645357131958], [7500, 1.495086669921875], [9356, 1.4991307258605957], [8819, 1.5015459060668945]]",8626
video8814,the judges make a decision,"[[8814, 1.4561125040054321]]","[[8814, 1.4561125040054321], [9778, 1.4736957550048828], [8792, 1.485648512840271], [9304, 1.4880305528640747], [8447, 1.4904191493988037]]","[[8814, 1.4561125040054321], [9778, 1.4736957550048828], [8792, 1.485648512840271], [9304, 1.4880305528640747], [8447, 1.4904191493988037], [9202, 1.4919493198394775], [7175, 1.4951995611190796], [9352, 1.496208667755127], [8265, 1.5028581619262695], [7733, 1.503408670425415]]",8814
video7413,there is a guy talking to his father,"[[8808, 1.4555199146270752]]","[[8808, 1.4555199146270752], [7413, 1.4621158838272095], [7704, 1.4654490947723389], [8922, 1.4695923328399658], [7110, 1.4794687032699585]]","[[8808, 1.4555199146270752], [7413, 1.4621158838272095], [7704, 1.4654490947723389], [8922, 1.4695923328399658], [7110, 1.4794687032699585], [8829, 1.4878466129302979], [9331, 1.4907894134521484], [7349, 1.4958876371383667], [9885, 1.5001949071884155], [7163, 1.500314712524414]]",7413
video7373,a solider gives a speech,"[[7373, 1.4361428022384644]]","[[7373, 1.4361428022384644], [9255, 1.446286916732788], [8805, 1.4563827514648438], [9450, 1.4686176776885986], [9233, 1.4832838773727417]]","[[7373, 1.4361428022384644], [9255, 1.446286916732788], [8805, 1.4563827514648438], [9450, 1.4686176776885986], [9233, 1.4832838773727417], [8830, 1.4953811168670654], [8416, 1.4961448907852173], [7444, 1.501808524131775], [9026, 1.5073270797729492], [9235, 1.5092873573303223]]",7373
video9221,a cartoon clip is being played,"[[7741, 1.4861128330230713]]","[[7741, 1.4861128330230713], [8781, 1.4861644506454468], [7222, 1.4875798225402832], [8110, 1.4876915216445923], [9814, 1.4881327152252197]]","[[7741, 1.4861128330230713], [8781, 1.4861644506454468], [7222, 1.4875798225402832], [8110, 1.4876915216445923], [9814, 1.4881327152252197], [8839, 1.4939794540405273], [7111, 1.49485182762146], [9537, 1.4953737258911133], [8128, 1.497464895248413], [7178, 1.4983232021331787]]",9221
video7173,a woman is mixing nailpolish and putting an egg into it,"[[8791, 1.3259484767913818]]","[[8791, 1.3259484767913818], [7173, 1.4025895595550537], [7561, 1.4062106609344482], [9220, 1.4588727951049805], [8620, 1.4624075889587402]]","[[8791, 1.3259484767913818], [7173, 1.4025895595550537], [7561, 1.4062106609344482], [9220, 1.4588727951049805], [8620, 1.4624075889587402], [8774, 1.4836740493774414], [9731, 1.4897615909576416], [7909, 1.4946300983428955], [8656, 1.5163688659667969], [7826, 1.5170161724090576]]",7173
video7911,a woman is making a recipe in a sauce pan,"[[8654, 1.4393622875213623]]","[[8654, 1.4393622875213623], [8656, 1.4452062845230103], [8300, 1.4500890970230103], [9639, 1.4610971212387085], [7744, 1.4689929485321045]]","[[8654, 1.4393622875213623], [8656, 1.4452062845230103], [8300, 1.4500890970230103], [9639, 1.4610971212387085], [7744, 1.4689929485321045], [9836, 1.4857027530670166], [8483, 1.490247130393982], [7911, 1.5003257989883423], [7826, 1.5078805685043335], [7695, 1.511515498161316]]",7911
video9901,a man with glasses and a goatee talking about his former job,"[[9901, 1.4073517322540283]]","[[9901, 1.4073517322540283], [9406, 1.4865963459014893], [8257, 1.4867932796478271], [7946, 1.4991264343261719], [9885, 1.5068728923797607]]","[[9901, 1.4073517322540283], [9406, 1.4865963459014893], [8257, 1.4867932796478271], [7946, 1.4991264343261719], [9885, 1.5068728923797607], [9825, 1.5190179347991943], [7215, 1.5217493772506714], [9249, 1.5309231281280518], [9692, 1.5393035411834717], [8331, 1.5477354526519775]]",9901
video8851,a group of indian guys meeting on a bridge while it s raining,"[[8851, 1.3381611108779907]]","[[8851, 1.3381611108779907], [9521, 1.454432487487793], [7837, 1.4919852018356323], [9576, 1.5102113485336304], [7822, 1.5149004459381104]]","[[8851, 1.3381611108779907], [9521, 1.454432487487793], [7837, 1.4919852018356323], [9576, 1.5102113485336304], [7822, 1.5149004459381104], [8248, 1.5290210247039795], [9326, 1.5428297519683838], [8349, 1.5604064464569092], [9489, 1.5652172565460205], [7974, 1.568920612335205]]",8851
video7229,a woman is talking about movies,"[[7229, 1.4117432832717896]]","[[7229, 1.4117432832717896], [8254, 1.4256973266601562], [9791, 1.4367966651916504], [8752, 1.4768115282058716], [7577, 1.4782066345214844]]","[[7229, 1.4117432832717896], [8254, 1.4256973266601562], [9791, 1.4367966651916504], [8752, 1.4768115282058716], [7577, 1.4782066345214844], [8826, 1.4837381839752197], [8453, 1.48868727684021], [8790, 1.4934420585632324], [7964, 1.4949966669082642], [9225, 1.5024442672729492]]",7229
video8796,man talking about hiking,"[[8335, 1.4856562614440918]]","[[8335, 1.4856562614440918], [8796, 1.5062564611434937], [7174, 1.5070806741714478], [9253, 1.515382170677185], [7833, 1.5158641338348389]]","[[8335, 1.4856562614440918], [8796, 1.5062564611434937], [7174, 1.5070806741714478], [9253, 1.515382170677185], [7833, 1.5158641338348389], [7152, 1.5212666988372803], [7589, 1.5231921672821045], [8312, 1.5276954174041748], [7564, 1.5312193632125854], [7914, 1.5316667556762695]]",8796
video8451,a group of young athletes race around a track,"[[8451, 1.4339303970336914]]","[[8451, 1.4339303970336914], [8264, 1.4539490938186646], [7131, 1.50911283493042], [8013, 1.5584957599639893], [7822, 1.5673911571502686]]","[[8451, 1.4339303970336914], [8264, 1.4539490938186646], [7131, 1.50911283493042], [8013, 1.5584957599639893], [7822, 1.5673911571502686], [9542, 1.5678237676620483], [9817, 1.5772147178649902], [9017, 1.5780997276306152], [9451, 1.5805504322052002], [7153, 1.584242820739746]]",8451
video8862,a woman s background voice describes a virtual scene where a dog enters a bathroom,"[[8862, 1.3941998481750488]]","[[8862, 1.3941998481750488], [9458, 1.478058099746704], [9820, 1.486330270767212], [9324, 1.4906491041183472], [9332, 1.5083922147750854]]","[[8862, 1.3941998481750488], [9458, 1.478058099746704], [9820, 1.486330270767212], [9324, 1.4906491041183472], [9332, 1.5083922147750854], [8866, 1.5158519744873047], [8076, 1.521071195602417], [9031, 1.5267422199249268], [9034, 1.5360788106918335], [7798, 1.5396721363067627]]",8862
video9348,women walking on the stage with different styles of dressing in a fashion show,"[[8914, 1.3701820373535156]]","[[8914, 1.3701820373535156], [9348, 1.3964817523956299], [7669, 1.4267714023590088], [8342, 1.4344311952590942], [9308, 1.4372360706329346]]","[[8914, 1.3701820373535156], [9348, 1.3964817523956299], [7669, 1.4267714023590088], [8342, 1.4344311952590942], [9308, 1.4372360706329346], [9277, 1.4504916667938232], [7783, 1.450801134109497], [7730, 1.4519516229629517], [8923, 1.4519894123077393], [9039, 1.4754453897476196]]",9348
video9242,a person drawling people on a canvas,"[[9242, 1.432501196861267]]","[[9242, 1.432501196861267], [7977, 1.4826104640960693], [8812, 1.5368854999542236], [9032, 1.5458142757415771], [8804, 1.5458946228027344]]","[[9242, 1.432501196861267], [7977, 1.4826104640960693], [8812, 1.5368854999542236], [9032, 1.5458142757415771], [8804, 1.5458946228027344], [9688, 1.5775196552276611], [8011, 1.5778844356536865], [7175, 1.58534836769104], [7829, 1.5862367153167725], [8679, 1.5871726274490356]]",9242
video8014,a group of people are singing while holding coke in their hands,"[[7725, 1.4864133596420288]]","[[7725, 1.4864133596420288], [8014, 1.4951798915863037], [9489, 1.4961615800857544], [8318, 1.5092055797576904], [8304, 1.512071967124939]]","[[7725, 1.4864133596420288], [8014, 1.4951798915863037], [9489, 1.4961615800857544], [8318, 1.5092055797576904], [8304, 1.512071967124939], [8314, 1.5140759944915771], [8416, 1.5220463275909424], [7969, 1.5272581577301025], [7444, 1.5322914123535156], [8471, 1.5331521034240723]]",8014
video8831,many persons walking inside shoping mall hall and computer shop selling displaying on screen,"[[8831, 1.3261990547180176]]","[[8831, 1.3261990547180176], [9131, 1.4983124732971191], [8129, 1.49898362159729], [9337, 1.5008962154388428], [8664, 1.5105609893798828]]","[[8831, 1.3261990547180176], [9131, 1.4983124732971191], [8129, 1.49898362159729], [9337, 1.5008962154388428], [8664, 1.5105609893798828], [7469, 1.5132787227630615], [8328, 1.5191179513931274], [8473, 1.5224885940551758], [9679, 1.5548204183578491], [9607, 1.5551286935806274]]",8831
video7156,tom jones performing live on a television show,"[[7156, 1.3970166444778442]]","[[7156, 1.3970166444778442], [7349, 1.4942816495895386], [7754, 1.5193865299224854], [8925, 1.5252786874771118], [8482, 1.5402653217315674]]","[[7156, 1.3970166444778442], [7349, 1.4942816495895386], [7754, 1.5193865299224854], [8925, 1.5252786874771118], [8482, 1.5402653217315674], [7794, 1.5417628288269043], [8269, 1.5452065467834473], [9023, 1.5575133562088013], [9522, 1.558824896812439], [7159, 1.5602399110794067]]",7156
video9515,a boy is singing,"[[9202, 1.4380974769592285]]","[[9202, 1.4380974769592285], [7733, 1.4424638748168945], [9303, 1.4439797401428223], [7767, 1.472593069076538], [8265, 1.4727380275726318]]","[[9202, 1.4380974769592285], [7733, 1.4424638748168945], [9303, 1.4439797401428223], [7767, 1.472593069076538], [8265, 1.4727380275726318], [7346, 1.4779247045516968], [7177, 1.489984154701233], [9519, 1.491809368133545], [9351, 1.4938087463378906], [8810, 1.4955121278762817]]",9515
video8118,women of a foreign nation comb their hair and perform in traditional costumes,"[[8118, 1.432677149772644]]","[[8118, 1.432677149772644], [8012, 1.4976789951324463], [8347, 1.4985291957855225], [9788, 1.5119960308074951], [7116, 1.531278371810913]]","[[8118, 1.432677149772644], [8012, 1.4976789951324463], [8347, 1.4985291957855225], [9788, 1.5119960308074951], [7116, 1.531278371810913], [7568, 1.541512370109558], [8241, 1.5419381856918335], [8605, 1.5606470108032227], [8904, 1.5622824430465698], [9521, 1.564720630645752]]",8118
video9838,a cartoon clip of pokemon dancing,"[[7157, 1.4764318466186523]]","[[7157, 1.4764318466186523], [7747, 1.4813830852508545], [9805, 1.4846041202545166], [8341, 1.5239635705947876], [9510, 1.5257370471954346]]","[[7157, 1.4764318466186523], [7747, 1.4813830852508545], [9805, 1.4846041202545166], [8341, 1.5239635705947876], [9510, 1.5257370471954346], [9838, 1.526214838027954], [8303, 1.5434499979019165], [7203, 1.559300422668457], [9403, 1.5659129619598389], [8245, 1.569688320159912]]",9838
video9350,screen showing some people talking,"[[7754, 1.4645936489105225]]","[[7754, 1.4645936489105225], [9882, 1.4769790172576904], [7158, 1.5020686388015747], [7731, 1.5077755451202393], [9901, 1.510446310043335]]","[[7754, 1.4645936489105225], [9882, 1.4769790172576904], [7158, 1.5020686388015747], [7731, 1.5077755451202393], [9901, 1.510446310043335], [7234, 1.5132436752319336], [7825, 1.5161659717559814], [9357, 1.5164721012115479], [7685, 1.5194284915924072], [9607, 1.520551323890686]]",9350
video7593,a group of friends are in a room talking with each other,"[[9835, 1.4844560623168945]]","[[9835, 1.4844560623168945], [8472, 1.499678134918213], [7825, 1.5000368356704712], [8808, 1.5056028366088867], [7413, 1.5063142776489258]]","[[9835, 1.4844560623168945], [8472, 1.499678134918213], [7825, 1.5000368356704712], [8808, 1.5056028366088867], [7413, 1.5063142776489258], [9824, 1.515838623046875], [9811, 1.5177030563354492], [7371, 1.5187513828277588], [9027, 1.5212737321853638], [7593, 1.5221004486083984]]",7593
video7613,a female journalist wearing a purple shirt and white blazer is talking on a news show next to the image of a male in a dark suit,"[[7613, 1.4269819259643555]]","[[7613, 1.4269819259643555], [7145, 1.4545832872390747], [8789, 1.4638636112213135], [9204, 1.4734654426574707], [9205, 1.4858028888702393]]","[[7613, 1.4269819259643555], [7145, 1.4545832872390747], [8789, 1.4638636112213135], [9204, 1.4734654426574707], [9205, 1.4858028888702393], [8311, 1.4884299039840698], [7834, 1.511458158493042], [9692, 1.5214732885360718], [7947, 1.5226422548294067], [7967, 1.5237023830413818]]",7613
video7834,a man in striped collared shirt discusses jobs in news room of bloomberg,"[[7834, 1.3254432678222656]]","[[7834, 1.3254432678222656], [7890, 1.4472277164459229], [7613, 1.4939279556274414], [9692, 1.5142755508422852], [9249, 1.5592143535614014]]","[[7834, 1.3254432678222656], [7890, 1.4472277164459229], [7613, 1.4939279556274414], [9692, 1.5142755508422852], [9249, 1.5592143535614014], [7469, 1.560665249824524], [7110, 1.576477289199829], [7491, 1.579617977142334], [7947, 1.5924386978149414], [9204, 1.598703145980835]]",7834
video9752,a man is talking and more peoples are in the round,"[[9406, 1.4679497480392456]]","[[9406, 1.4679497480392456], [9821, 1.4751396179199219], [9885, 1.4807467460632324], [9131, 1.4879183769226074], [8917, 1.4993008375167847]]","[[9406, 1.4679497480392456], [9821, 1.4751396179199219], [9885, 1.4807467460632324], [9131, 1.4879183769226074], [8917, 1.4993008375167847], [7176, 1.4994831085205078], [9341, 1.5002806186676025], [7790, 1.5032992362976074], [7110, 1.5118193626403809], [8822, 1.5122405290603638]]",9752
video9810,some women models pictures are shown as a slide show presentation and a women is talking,"[[9782, 1.4589382410049438]]","[[9782, 1.4589382410049438], [9810, 1.4604008197784424], [8999, 1.4693981409072876], [8914, 1.4961563348770142], [9277, 1.506227970123291]]","[[9782, 1.4589382410049438], [9810, 1.4604008197784424], [8999, 1.4693981409072876], [8914, 1.4961563348770142], [9277, 1.506227970123291], [7462, 1.5094802379608154], [8928, 1.5135389566421509], [8347, 1.5178751945495605], [7783, 1.518542766571045], [9688, 1.5217087268829346]]",9810
video8122,a fearful animation scene,"[[8486, 1.4344689846038818]]","[[8486, 1.4344689846038818], [9306, 1.4685953855514526], [8903, 1.4711339473724365], [7222, 1.4736288785934448], [8911, 1.4808311462402344]]","[[8486, 1.4344689846038818], [9306, 1.4685953855514526], [8903, 1.4711339473724365], [7222, 1.4736288785934448], [8911, 1.4808311462402344], [9790, 1.4829390048980713], [9030, 1.4843344688415527], [9324, 1.4874542951583862], [7178, 1.4881417751312256], [9537, 1.4911409616470337]]",8122
video8663,gameplay footage of someone playing minecraft,"[[8578, 1.4482228755950928]]","[[8578, 1.4482228755950928], [8628, 1.451465368270874], [7366, 1.4525952339172363], [8663, 1.454839825630188], [7972, 1.4592921733856201]]","[[8578, 1.4482228755950928], [8628, 1.451465368270874], [7366, 1.4525952339172363], [8663, 1.454839825630188], [7972, 1.4592921733856201], [7792, 1.4641362428665161], [8931, 1.4651288986206055], [8077, 1.4666905403137207], [7143, 1.4728600978851318], [9334, 1.4738037586212158]]",8663
video8651,a man talks about cars,"[[7752, 1.4661943912506104]]","[[7752, 1.4661943912506104], [7138, 1.4782737493515015], [7115, 1.4804331064224243], [9358, 1.4851856231689453], [9508, 1.486588478088379]]","[[7752, 1.4661943912506104], [7138, 1.4782737493515015], [7115, 1.4804331064224243], [9358, 1.4851856231689453], [9508, 1.486588478088379], [7026, 1.4875569343566895], [8651, 1.4882773160934448], [8819, 1.4915646314620972], [8344, 1.492922306060791], [7356, 1.4995156526565552]]",8651
video8918,a hairdresser and client speak to each other with kid voices,"[[8918, 1.4384517669677734]]","[[8918, 1.4384517669677734], [7365, 1.4968314170837402], [7843, 1.525540828704834], [9347, 1.5460548400878906], [9357, 1.548478364944458]]","[[8918, 1.4384517669677734], [7365, 1.4968314170837402], [7843, 1.525540828704834], [9347, 1.5460548400878906], [9357, 1.548478364944458], [8318, 1.5494028329849243], [9908, 1.5546672344207764], [8068, 1.5563513040542603], [7438, 1.556574821472168], [9512, 1.5567760467529297]]",8918
