rel_video_id,query,top1,top5,top10,ground_truth
video9328,a car is racing on road,"[[9328, 1.4430408477783203]]","[[9328, 1.4430408477783203], [9535, 1.4520107507705688], [7616, 1.4530616998672485], [9800, 1.4632331132888794], [8089, 1.4675781726837158]]","[[9328, 1.4430408477783203], [9535, 1.4520107507705688], [7616, 1.4530616998672485], [9800, 1.4632331132888794], [8089, 1.4675781726837158], [8263, 1.4738740921020508], [7214, 1.4755280017852783], [7219, 1.4792201519012451], [7965, 1.4816725254058838], [7506, 1.4821522235870361]]",9328
video9826,an animated micky is driving a car,"[[9826, 1.4499242305755615]]","[[9826, 1.4499242305755615], [8973, 1.4622063636779785], [7912, 1.4944204092025757], [8781, 1.4956648349761963], [8110, 1.5140929222106934]]","[[9826, 1.4499242305755615], [8973, 1.4622063636779785], [7912, 1.4944204092025757], [8781, 1.4956648349761963], [8110, 1.5140929222106934], [7464, 1.515494704246521], [9580, 1.5290522575378418], [9776, 1.541179895401001], [7506, 1.5441763401031494], [8128, 1.546990990638733]]",9826
video8861,a white male raps while another plays guitar,"[[8861, 1.3906633853912354]]","[[8861, 1.3906633853912354], [7205, 1.4839568138122559], [8251, 1.4846234321594238], [7976, 1.4897691011428833], [7419, 1.4954437017440796]]","[[8861, 1.3906633853912354], [7205, 1.4839568138122559], [8251, 1.4846234321594238], [7976, 1.4897691011428833], [7419, 1.4954437017440796], [8978, 1.4983747005462646], [7961, 1.512984037399292], [7969, 1.5143816471099854], [7227, 1.5152113437652588], [7960, 1.5152831077575684]]",8861
video9322,a woman gets trapped in a burning trailer,"[[9354, 1.4255940914154053]]","[[9354, 1.4255940914154053], [8902, 1.4840795993804932], [9623, 1.4953086376190186], [8680, 1.4960132837295532], [9237, 1.5165761709213257]]","[[9354, 1.4255940914154053], [8902, 1.4840795993804932], [9623, 1.4953086376190186], [8680, 1.4960132837295532], [9237, 1.5165761709213257], [9804, 1.521378993988037], [9036, 1.523075819015503], [8556, 1.5267757177352905], [9686, 1.5305736064910889], [8490, 1.5365196466445923]]",9322
video7491,a person explaining a concept in a show,"[[7418, 1.468704104423523]]","[[7418, 1.468704104423523], [8917, 1.4766967296600342], [8072, 1.4781347513198853], [8804, 1.4824591875076294], [9821, 1.4865808486938477]]","[[7418, 1.468704104423523], [8917, 1.4766967296600342], [8072, 1.4781347513198853], [8804, 1.4824591875076294], [9821, 1.4865808486938477], [7900, 1.49799644947052], [7375, 1.4983148574829102], [9251, 1.4985249042510986], [8269, 1.5009242296218872], [7231, 1.5017613172531128]]",7491
video9575,the woman in the purple blouse talk as the shelves are behind her,"[[9575, 1.4123144149780273]]","[[9575, 1.4123144149780273], [7438, 1.4450454711914062], [8461, 1.4890241622924805], [7580, 1.4973034858703613], [7145, 1.4976601600646973]]","[[9575, 1.4123144149780273], [7438, 1.4450454711914062], [8461, 1.4890241622924805], [7580, 1.4973034858703613], [7145, 1.4976601600646973], [7698, 1.5126368999481201], [7724, 1.5164220333099365], [8333, 1.5182348489761353], [8669, 1.521247148513794], [7179, 1.5230357646942139]]",9575
video7177,girl is dancing in the garden,"[[8507, 1.3468050956726074]]","[[8507, 1.3468050956726074], [9226, 1.4251245260238647], [9685, 1.4685451984405518], [7599, 1.4832634925842285], [9815, 1.507239580154419]]","[[8507, 1.3468050956726074], [9226, 1.4251245260238647], [9685, 1.4685451984405518], [7599, 1.4832634925842285], [9815, 1.507239580154419], [7177, 1.5145361423492432], [9513, 1.5166418552398682], [7467, 1.5170416831970215], [8481, 1.5220314264297485], [7117, 1.5228376388549805]]",7177
video8327,multi colored horses in a barn and outside in the snow,"[[8327, 1.4551185369491577]]","[[8327, 1.4551185369491577], [9839, 1.4674031734466553], [8242, 1.5308032035827637], [9577, 1.5683374404907227], [9416, 1.5729899406433105]]","[[8327, 1.4551185369491577], [9839, 1.4674031734466553], [8242, 1.5308032035827637], [9577, 1.5683374404907227], [9416, 1.5729899406433105], [9244, 1.5842019319534302], [9332, 1.589064121246338], [9451, 1.5934054851531982], [9248, 1.6094039678573608], [8498, 1.6177904605865479]]",8327
video7116,a group of people are walking a woman is talking about their culture,"[[9131, 1.4236619472503662]]","[[9131, 1.4236619472503662], [8014, 1.4484317302703857], [7568, 1.4572888612747192], [7364, 1.4589123725891113], [8022, 1.4634562730789185]]","[[9131, 1.4236619472503662], [8014, 1.4484317302703857], [7568, 1.4572888612747192], [7364, 1.4589123725891113], [8022, 1.4634562730789185], [8318, 1.4712132215499878], [7116, 1.473677635192871], [8306, 1.4777677059173584], [9341, 1.4791144132614136], [9521, 1.4953941106796265]]",7116
video7118,a young girl in a horror movie is haunted,"[[9237, 1.4205524921417236]]","[[9237, 1.4205524921417236], [9816, 1.4402434825897217], [9012, 1.4479279518127441], [9878, 1.4483051300048828], [7782, 1.4530971050262451]]","[[9237, 1.4205524921417236], [9816, 1.4402434825897217], [9012, 1.4479279518127441], [9878, 1.4483051300048828], [7782, 1.4530971050262451], [8902, 1.4551777839660645], [9686, 1.4619957208633423], [9780, 1.469695806503296], [8340, 1.481616497039795], [8832, 1.4829292297363281]]",7118
video7695,a man is stirring something in a pot,"[[8656, 1.4575835466384888]]","[[8656, 1.4575835466384888], [8834, 1.467615008354187], [8662, 1.4770846366882324], [8654, 1.4822814464569092], [8300, 1.491464614868164]]","[[8656, 1.4575835466384888], [8834, 1.467615008354187], [8662, 1.4770846366882324], [8654, 1.4822814464569092], [8300, 1.491464614868164], [7376, 1.497132420539856], [7148, 1.5033197402954102], [9694, 1.504845380783081], [9689, 1.5145142078399658], [7911, 1.5186119079589844]]",7695
video7632,a man walks between two brick buildings a dusk,"[[7632, 1.3519953489303589]]","[[7632, 1.3519953489303589], [8670, 1.483469843864441], [7368, 1.5182788372039795], [9795, 1.5235717296600342], [8741, 1.5292460918426514]]","[[7632, 1.3519953489303589], [8670, 1.483469843864441], [7368, 1.5182788372039795], [9795, 1.5235717296600342], [8741, 1.5292460918426514], [7028, 1.5298768281936646], [7468, 1.5341863632202148], [9307, 1.5395588874816895], [9010, 1.5428801774978638], [7466, 1.5459600687026978]]",7632
video7587,two men in a wrestling competition,"[[9803, 1.4605846405029297]]","[[9803, 1.4605846405029297], [8823, 1.4614168405532837], [8470, 1.4652622938156128], [8443, 1.4767193794250488], [8440, 1.4792709350585938]]","[[9803, 1.4605846405029297], [8823, 1.4614168405532837], [8470, 1.4652622938156128], [8443, 1.4767193794250488], [8440, 1.4792709350585938], [7788, 1.4805487394332886], [7587, 1.4813470840454102], [8309, 1.4827215671539307], [8262, 1.4899423122406006], [7153, 1.5016281604766846]]",7587
video8333,a woman is talking in the tv channel,"[[7613, 1.4409053325653076]]","[[7613, 1.4409053325653076], [9204, 1.4454809427261353], [9205, 1.446427822113037], [8494, 1.4594413042068481], [7145, 1.459716558456421]]","[[7613, 1.4409053325653076], [9204, 1.4454809427261353], [9205, 1.446427822113037], [8494, 1.4594413042068481], [7145, 1.459716558456421], [8333, 1.4597673416137695], [9793, 1.4708714485168457], [9037, 1.4713021516799927], [9882, 1.4741904735565186], [8650, 1.4770550727844238]]",8333
video9773,a boy plays grand theft auto 5,"[[9355, 1.4561893939971924]]","[[9355, 1.4561893939971924], [9813, 1.4589293003082275], [8468, 1.460845947265625], [8070, 1.4619166851043701], [8929, 1.4828318357467651]]","[[9355, 1.4561893939971924], [9813, 1.4589293003082275], [8468, 1.460845947265625], [8070, 1.4619166851043701], [8929, 1.4828318357467651], [9773, 1.4909305572509766], [9344, 1.498498558998108], [7445, 1.499096155166626], [7766, 1.504350185394287], [9832, 1.5234062671661377]]",9773
video9908,a woman talking about education,"[[7680, 1.422039270401001]]","[[7680, 1.422039270401001], [7134, 1.465167760848999], [9908, 1.4682337045669556], [8472, 1.4827754497528076], [8317, 1.4861156940460205]]","[[7680, 1.422039270401001], [7134, 1.465167760848999], [9908, 1.4682337045669556], [8472, 1.4827754497528076], [8317, 1.4861156940460205], [7843, 1.491349220275879], [7364, 1.4964498281478882], [9824, 1.497208833694458], [7345, 1.5105454921722412], [9204, 1.5107660293579102]]",9908
video7576,men are being filmed in the darkness,"[[7352, 1.4435487985610962]]","[[7352, 1.4435487985610962], [7576, 1.4458595514297485], [8851, 1.453912615776062], [9520, 1.4801589250564575], [9878, 1.4821808338165283]]","[[7352, 1.4435487985610962], [7576, 1.4458595514297485], [8851, 1.453912615776062], [9520, 1.4801589250564575], [9878, 1.4821808338165283], [9255, 1.4928600788116455], [7114, 1.4931867122650146], [7686, 1.4936306476593018], [8808, 1.5034513473510742], [8442, 1.509087324142456]]",7576
video7843,a woman discusses how we can help children in a classroom,"[[7843, 1.413217306137085]]","[[7843, 1.413217306137085], [7680, 1.4137407541275024], [7134, 1.4158761501312256], [9908, 1.4166898727416992], [9775, 1.4881126880645752]]","[[7843, 1.413217306137085], [7680, 1.4137407541275024], [7134, 1.4158761501312256], [9908, 1.4166898727416992], [9775, 1.4881126880645752], [8472, 1.4978973865509033], [9824, 1.51554274559021], [7577, 1.5262300968170166], [9777, 1.5267832279205322], [7580, 1.5295586585998535]]",7843
video7741,a cartoon man in sunglasses waves at the crowd and smiles,"[[8303, 1.4048666954040527]]","[[8303, 1.4048666954040527], [7741, 1.4752411842346191], [7835, 1.486232042312622], [7218, 1.4863334894180298], [7747, 1.5072894096374512]]","[[8303, 1.4048666954040527], [7741, 1.4752411842346191], [7835, 1.486232042312622], [7218, 1.4863334894180298], [7747, 1.5072894096374512], [8973, 1.5172710418701172], [9221, 1.517526388168335], [9745, 1.521545648574829], [8799, 1.5219060182571411], [9537, 1.5228955745697021]]",7741
video8572,a man grabs at snakes and throws them around the room,"[[8572, 1.4429575204849243]]","[[8572, 1.4429575204849243], [7350, 1.455718755722046], [7838, 1.498018741607666], [7466, 1.5114595890045166], [8492, 1.5161573886871338]]","[[8572, 1.4429575204849243], [7350, 1.455718755722046], [7838, 1.498018741607666], [7466, 1.5114595890045166], [8492, 1.5161573886871338], [7594, 1.518153429031372], [7593, 1.522556185722351], [7963, 1.5236549377441406], [9878, 1.5567748546600342], [8392, 1.5576119422912598]]",8572
video9755,advertisement of seat basket,"[[9755, 1.4938486814498901]]","[[9755, 1.4938486814498901], [9358, 1.5155808925628662], [9679, 1.523336410522461], [7217, 1.5242854356765747], [7563, 1.5340144634246826]]","[[9755, 1.4938486814498901], [9358, 1.5155808925628662], [9679, 1.523336410522461], [7217, 1.5242854356765747], [7563, 1.5340144634246826], [7209, 1.535801887512207], [8128, 1.539247989654541], [7765, 1.5469204187393188], [7356, 1.5478508472442627], [8013, 1.555814266204834]]",9755
video9206,a man punches a faucet to show how much better bottled water is,"[[9206, 1.4643714427947998]]","[[9206, 1.4643714427947998], [7726, 1.5334446430206299], [8492, 1.5550305843353271], [7575, 1.5658981800079346], [9699, 1.570680856704712]]","[[9206, 1.4643714427947998], [7726, 1.5334446430206299], [8492, 1.5550305843353271], [7575, 1.5658981800079346], [9699, 1.570680856704712], [8804, 1.5755853652954102], [8456, 1.578565001487732], [9770, 1.5792876482009888], [7838, 1.5819311141967773], [7223, 1.5856513977050781]]",9206
video9208,a man is showing the foot well under the door jam area of the car,"[[8250, 1.478424072265625]]","[[8250, 1.478424072265625], [7356, 1.493807077407837], [7820, 1.512648344039917], [7588, 1.5136178731918335], [9252, 1.519052505493164]]","[[8250, 1.478424072265625], [7356, 1.493807077407837], [7820, 1.512648344039917], [7588, 1.5136178731918335], [9252, 1.519052505493164], [7354, 1.519487977027893], [9878, 1.5212291479110718], [9238, 1.5215864181518555], [8119, 1.5217875242233276], [7154, 1.5218929052352905]]",9208
video9239,a man kicks at a bull,"[[8044, 1.4597283601760864]]","[[8044, 1.4597283601760864], [8316, 1.4967010021209717], [9239, 1.4992924928665161], [9623, 1.5219190120697021], [9416, 1.5239770412445068]]","[[8044, 1.4597283601760864], [8316, 1.4967010021209717], [9239, 1.4992924928665161], [9623, 1.5219190120697021], [9416, 1.5239770412445068], [7112, 1.5244295597076416], [9248, 1.5254138708114624], [8244, 1.528245449066162], [9742, 1.5316147804260254], [7788, 1.5356651544570923]]",9239
video9203,the man is giving an informational speech to a group of people about telling someone something,"[[9117, 1.4428980350494385]]","[[9117, 1.4428980350494385], [9203, 1.4540176391601562], [7418, 1.4590104818344116], [8830, 1.4597089290618896], [8072, 1.4829201698303223]]","[[9117, 1.4428980350494385], [9203, 1.4540176391601562], [7418, 1.4590104818344116], [8830, 1.4597089290618896], [8072, 1.4829201698303223], [7828, 1.4869359731674194], [9404, 1.5081753730773926], [8269, 1.510867953300476], [7375, 1.511066198348999], [9522, 1.514524221420288]]",9203
video8305,in a music video a man is laying with women while singing,"[[8790, 1.4424705505371094]]","[[8790, 1.4424705505371094], [7592, 1.450758934020996], [9686, 1.4653323888778687], [8305, 1.50008225440979], [9016, 1.5034286975860596]]","[[8790, 1.4424705505371094], [7592, 1.450758934020996], [9686, 1.4653323888778687], [8305, 1.50008225440979], [9016, 1.5034286975860596], [7144, 1.5071055889129639], [7917, 1.5208014249801636], [7135, 1.5258152484893799], [7682, 1.5281529426574707], [7163, 1.5425045490264893]]",8305
video8318,a group discusses a man s outfit,"[[7418, 1.4734479188919067]]","[[7418, 1.4734479188919067], [7175, 1.4900212287902832], [8821, 1.4969180822372437], [8259, 1.5031380653381348], [9023, 1.5084410905838013]]","[[7418, 1.4734479188919067], [7175, 1.4900212287902832], [8821, 1.4969180822372437], [8259, 1.5031380653381348], [9023, 1.5084410905838013], [7371, 1.5101932287216187], [7548, 1.5102899074554443], [7234, 1.5124976634979248], [8318, 1.513792872428894], [8917, 1.5146398544311523]]",8318
video7151,a man is sitting on a chair,"[[9474, 1.4619615077972412]]","[[9474, 1.4619615077972412], [9026, 1.4667402505874634], [7175, 1.482987880706787], [8492, 1.4875681400299072], [7685, 1.488481044769287]]","[[9474, 1.4619615077972412], [9026, 1.4667402505874634], [7175, 1.482987880706787], [8492, 1.4875681400299072], [7685, 1.488481044769287], [9350, 1.4905619621276855], [9330, 1.492480993270874], [7946, 1.4927207231521606], [9418, 1.4960600137710571], [7733, 1.49931001663208]]",7151
video7917,shania twain does a closeup for her video,"[[9793, 1.3690776824951172]]","[[9793, 1.3690776824951172], [9688, 1.4719080924987793], [7162, 1.4774727821350098], [7917, 1.484330415725708], [9782, 1.4867215156555176]]","[[9793, 1.3690776824951172], [9688, 1.4719080924987793], [7162, 1.4774727821350098], [7917, 1.484330415725708], [9782, 1.4867215156555176], [9788, 1.513718605041504], [7571, 1.5199589729309082], [7528, 1.5227864980697632], [8678, 1.5240658521652222], [9827, 1.5249078273773193]]",7917
video7461,a man playing video games,"[[8752, 1.5033156871795654]]","[[8752, 1.5033156871795654], [9344, 1.5046210289001465], [9773, 1.5061589479446411], [8689, 1.5072038173675537], [9200, 1.5072849988937378]]","[[8752, 1.5033156871795654], [9344, 1.5046210289001465], [9773, 1.5061589479446411], [8689, 1.5072038173675537], [9200, 1.5072849988937378], [8578, 1.5087636709213257], [9336, 1.5097894668579102], [8116, 1.509841799736023], [9031, 1.5104328393936157], [7798, 1.5142031908035278]]",7461
video7573,a girl in white night wear dancing very sexy,"[[8073, 1.477057933807373]]","[[8073, 1.477057933807373], [7783, 1.478614091873169], [8904, 1.4832963943481445], [7144, 1.490067958831787], [7573, 1.4930884838104248]]","[[8073, 1.477057933807373], [7783, 1.478614091873169], [8904, 1.4832963943481445], [7144, 1.490067958831787], [7573, 1.4930884838104248], [8305, 1.4963140487670898], [7411, 1.5001280307769775], [9827, 1.5181810855865479], [8605, 1.5217704772949219], [8314, 1.5270922183990479]]",7573
video7796,boy playing with a dump truck,"[[7796, 1.3958005905151367]]","[[7796, 1.3958005905151367], [8420, 1.471548080444336], [9036, 1.5199484825134277], [7593, 1.5312364101409912], [9330, 1.54624342918396]]","[[7796, 1.3958005905151367], [8420, 1.471548080444336], [9036, 1.5199484825134277], [7593, 1.5312364101409912], [9330, 1.54624342918396], [8815, 1.5494388341903687], [8869, 1.5579984188079834], [9338, 1.5584851503372192], [9240, 1.5614712238311768], [8326, 1.564538598060608]]",7796
video7333,there are pictures and quotes from george bernard shaw and vincent van gogh while a voice over artist talks about making mistakes,"[[7333, 1.2367115020751953]]","[[7333, 1.2367115020751953], [8908, 1.501462697982788], [7581, 1.5435231924057007], [8812, 1.5554195642471313], [9242, 1.5898025035858154]]","[[7333, 1.2367115020751953], [8908, 1.501462697982788], [7581, 1.5435231924057007], [8812, 1.5554195642471313], [9242, 1.5898025035858154], [8866, 1.5946409702301025], [9688, 1.5992473363876343], [7754, 1.6002392768859863], [7548, 1.6045761108398438], [7562, 1.6115500926971436]]",7333
