rel_frame_id,query,top1,top5,top10,top15,ground_truth
video8922,an old man shakes hands with another man and then they hug each other,"[[8922, 1.4179236888885498]]","[[8922, 1.4179236888885498], [7200, 1.430182695388794], [8899, 1.445051908493042], [7110, 1.4464250802993774], [7158, 1.4552102088928223]]","[[8922, 1.4179236888885498], [7200, 1.430182695388794], [8899, 1.445051908493042], [7110, 1.4464250802993774], [7158, 1.4552102088928223], [9681, 1.4552217721939087], [7362, 1.4558944702148438], [8815, 1.4569724798202515], [9520, 1.4579074382781982], [7590, 1.4586222171783447]]","[[8922, 1.4179236888885498], [7200, 1.430182695388794], [8899, 1.445051908493042], [7110, 1.4464250802993774], [7158, 1.4552102088928223], [9681, 1.4552217721939087], [7362, 1.4558944702148438], [8815, 1.4569724798202515], [9520, 1.4579074382781982], [7590, 1.4586222171783447], [8416, 1.4591655731201172], [8811, 1.4632076025009155], [7137, 1.4634873867034912], [9235, 1.4660534858703613], [8318, 1.466737151145935]]",8922
video7681,a group of people are riding on a raft in a body of water,"[[8079, 1.3857369422912598]]","[[8079, 1.3857369422912598], [7795, 1.3893301486968994], [9342, 1.392399549484253], [8493, 1.4162757396697998], [7681, 1.4278197288513184]]","[[8079, 1.3857369422912598], [7795, 1.3893301486968994], [9342, 1.392399549484253], [8493, 1.4162757396697998], [7681, 1.4278197288513184], [8949, 1.4384170770645142], [9359, 1.4393956661224365], [9830, 1.4475445747375488], [9578, 1.4507229328155518], [7155, 1.4510389566421509]]","[[8079, 1.3857369422912598], [7795, 1.3893301486968994], [9342, 1.392399549484253], [8493, 1.4162757396697998], [7681, 1.4278197288513184], [8949, 1.4384170770645142], [9359, 1.4393956661224365], [9830, 1.4475445747375488], [9578, 1.4507229328155518], [7155, 1.4510389566421509], [8118, 1.4518579244613647], [8243, 1.4528067111968994], [8335, 1.4591078758239746], [7152, 1.4596045017242432], [7025, 1.4607529640197754]]",7681
video8938,a soldier is laying down,"[[9255, 1.3998717069625854]]","[[9255, 1.3998717069625854], [9235, 1.4350595474243164], [7757, 1.4414341449737549], [7207, 1.4538038969039917], [7780, 1.4579507112503052]]","[[9255, 1.3998717069625854], [9235, 1.4350595474243164], [7757, 1.4414341449737549], [7207, 1.4538038969039917], [7780, 1.4579507112503052], [8499, 1.4639731645584106], [7543, 1.4661322832107544], [8078, 1.4673199653625488], [8125, 1.4732983112335205], [7363, 1.4749259948730469]]","[[9255, 1.3998717069625854], [9235, 1.4350595474243164], [7757, 1.4414341449737549], [7207, 1.4538038969039917], [7780, 1.4579507112503052], [8499, 1.4639731645584106], [7543, 1.4661322832107544], [8078, 1.4673199653625488], [8125, 1.4732983112335205], [7363, 1.4749259948730469], [8938, 1.4765228033065796], [9837, 1.4810681343078613], [7574, 1.4813170433044434], [7178, 1.484209656715393], [8867, 1.4844685792922974]]",8938
video8936,some girls are practicing gymnastics,"[[8936, 1.3386147022247314]]","[[8936, 1.3386147022247314], [9771, 1.3805577754974365], [8267, 1.38084876537323], [9231, 1.4363188743591309], [8507, 1.4372332096099854]]","[[8936, 1.3386147022247314], [9771, 1.3805577754974365], [8267, 1.38084876537323], [9231, 1.4363188743591309], [8507, 1.4372332096099854], [9685, 1.4372937679290771], [8264, 1.450074553489685], [7599, 1.4503657817840576], [7610, 1.4579048156738281], [8339, 1.4594109058380127]]","[[8936, 1.3386147022247314], [9771, 1.3805577754974365], [8267, 1.38084876537323], [9231, 1.4363188743591309], [8507, 1.4372332096099854], [9685, 1.4372937679290771], [8264, 1.450074553489685], [7599, 1.4503657817840576], [7610, 1.4579048156738281], [8339, 1.4594109058380127], [8322, 1.462363839149475], [7207, 1.4638128280639648], [9957, 1.4643731117248535], [7113, 1.4666104316711426], [7780, 1.4672400951385498]]",8936
video9323,a police officer drives his white car onto a grassy field and then back on to the street,"[[9800, 1.3388272523880005]]","[[9800, 1.3388272523880005], [8089, 1.3727424144744873], [9323, 1.3885374069213867], [9622, 1.3986597061157227], [8125, 1.4005489349365234]]","[[9800, 1.3388272523880005], [8089, 1.3727424144744873], [9323, 1.3885374069213867], [9622, 1.3986597061157227], [8125, 1.4005489349365234], [9511, 1.4124846458435059], [8497, 1.4224478006362915], [7021, 1.4255890846252441], [7616, 1.4274616241455078], [8491, 1.4319720268249512]]","[[9800, 1.3388272523880005], [8089, 1.3727424144744873], [9323, 1.3885374069213867], [9622, 1.3986597061157227], [8125, 1.4005489349365234], [9511, 1.4124846458435059], [8497, 1.4224478006362915], [7021, 1.4255890846252441], [7616, 1.4274616241455078], [8491, 1.4319720268249512], [7025, 1.432552695274353], [7138, 1.4350929260253906], [9819, 1.438413143157959], [7965, 1.4388467073440552], [7765, 1.4396508932113647]]",9323
video7570,a very young baby is wearing a disguise and laughing,"[[7570, 1.353102445602417]]","[[7570, 1.353102445602417], [8123, 1.3994948863983154], [9338, 1.4261711835861206], [8478, 1.4327133893966675], [8899, 1.442389965057373]]","[[7570, 1.353102445602417], [8123, 1.3994948863983154], [9338, 1.4261711835861206], [8478, 1.4327133893966675], [8899, 1.442389965057373], [8672, 1.44309401512146], [9241, 1.4474788904190063], [7902, 1.451206922531128], [7020, 1.4542771577835083], [8815, 1.4550626277923584]]","[[7570, 1.353102445602417], [8123, 1.3994948863983154], [9338, 1.4261711835861206], [8478, 1.4327133893966675], [8899, 1.442389965057373], [8672, 1.44309401512146], [9241, 1.4474788904190063], [7902, 1.451206922531128], [7020, 1.4542771577835083], [8815, 1.4550626277923584], [9405, 1.4620083570480347], [8811, 1.4627652168273926], [9320, 1.4656115770339966], [9778, 1.4660160541534424], [7212, 1.4693479537963867]]",7570
video8681,a young man and his dad are rubbing each other s hair it s a commercial for vodafone,"[[8681, 1.2812855243682861]]","[[8681, 1.2812855243682861], [7844, 1.3964272737503052], [9521, 1.4092586040496826], [8326, 1.4166131019592285], [7365, 1.418343186378479]]","[[8681, 1.2812855243682861], [7844, 1.3964272737503052], [9521, 1.4092586040496826], [8326, 1.4166131019592285], [7365, 1.418343186378479], [8304, 1.4367344379425049], [8318, 1.4376838207244873], [9576, 1.439679741859436], [9603, 1.441632628440857], [9234, 1.4435491561889648]]","[[8681, 1.2812855243682861], [7844, 1.3964272737503052], [9521, 1.4092586040496826], [8326, 1.4166131019592285], [7365, 1.418343186378479], [8304, 1.4367344379425049], [8318, 1.4376838207244873], [9576, 1.439679741859436], [9603, 1.441632628440857], [9234, 1.4435491561889648], [9326, 1.4456759691238403], [8918, 1.4470268487930298], [9777, 1.447883129119873], [7418, 1.4482773542404175], [9697, 1.4488155841827393]]",8681
video8306,tourists walking around the mount fuji visitor center,"[[8306, 1.329634189605713]]","[[8306, 1.329634189605713], [9131, 1.5131747722625732], [7837, 1.5196592807769775], [7212, 1.5669384002685547], [9253, 1.577516794204712]]","[[8306, 1.329634189605713], [9131, 1.5131747722625732], [7837, 1.5196592807769775], [7212, 1.5669384002685547], [9253, 1.577516794204712], [7732, 1.583372712135315], [8806, 1.5845129489898682], [9682, 1.5882277488708496], [7174, 1.599395990371704], [8335, 1.6000216007232666]]","[[8306, 1.329634189605713], [9131, 1.5131747722625732], [7837, 1.5196592807769775], [7212, 1.5669384002685547], [9253, 1.577516794204712], [7732, 1.583372712135315], [8806, 1.5845129489898682], [9682, 1.5882277488708496], [7174, 1.599395990371704], [8335, 1.6000216007232666], [8688, 1.6000351905822754], [8934, 1.6046984195709229], [8831, 1.6052676439285278], [8118, 1.6075828075408936], [8786, 1.6084636449813843]]",8306
video8671,a man is yelling on the phone,"[[8945, 1.3829915523529053]]","[[8945, 1.3829915523529053], [8416, 1.408270001411438], [7211, 1.413313388824463], [9404, 1.416982650756836], [9829, 1.4199458360671997]]","[[8945, 1.3829915523529053], [8416, 1.408270001411438], [7211, 1.413313388824463], [9404, 1.416982650756836], [9829, 1.4199458360671997], [7029, 1.4200330972671509], [7110, 1.4249130487442017], [9021, 1.4266328811645508], [9871, 1.4284776449203491], [8831, 1.4303691387176514]]","[[8945, 1.3829915523529053], [8416, 1.408270001411438], [7211, 1.413313388824463], [9404, 1.416982650756836], [9829, 1.4199458360671997], [7029, 1.4200330972671509], [7110, 1.4249130487442017], [9021, 1.4266328811645508], [9871, 1.4284776449203491], [8831, 1.4303691387176514], [9245, 1.4323046207427979], [7176, 1.4341789484024048], [7844, 1.4346520900726318], [9522, 1.4348642826080322], [8061, 1.4352986812591553]]",8671
video9406,a person giving his opinion on how crowded the world is,"[[9821, 1.4193167686462402]]","[[9821, 1.4193167686462402], [8945, 1.445569634437561], [8416, 1.4469726085662842], [9404, 1.449162244796753], [9131, 1.450678825378418]]","[[9821, 1.4193167686462402], [8945, 1.445569634437561], [8416, 1.4469726085662842], [9404, 1.449162244796753], [9131, 1.450678825378418], [7116, 1.4563188552856445], [7375, 1.456578016281128], [7354, 1.4607458114624023], [8796, 1.4613146781921387], [8831, 1.4623291492462158]]","[[9821, 1.4193167686462402], [8945, 1.445569634437561], [8416, 1.4469726085662842], [9404, 1.449162244796753], [9131, 1.450678825378418], [7116, 1.4563188552856445], [7375, 1.456578016281128], [7354, 1.4607458114624023], [8796, 1.4613146781921387], [8831, 1.4623291492462158], [9236, 1.4654661417007446], [8486, 1.4681421518325806], [9345, 1.470854640007019], [9028, 1.4712804555892944], [9350, 1.4716086387634277]]",9406
video8069,an astronaut is looking at a flag,"[[9609, 1.4391875267028809]]","[[9609, 1.4391875267028809], [7562, 1.4459047317504883], [7027, 1.4480552673339844], [9236, 1.4500232934951782], [7732, 1.464153528213501]]","[[9609, 1.4391875267028809], [7562, 1.4459047317504883], [7027, 1.4480552673339844], [9236, 1.4500232934951782], [7732, 1.464153528213501], [9620, 1.4650932550430298], [8688, 1.4683555364608765], [7793, 1.4699461460113525], [9774, 1.4714045524597168], [8069, 1.4719760417938232]]","[[9609, 1.4391875267028809], [7562, 1.4459047317504883], [7027, 1.4480552673339844], [9236, 1.4500232934951782], [7732, 1.464153528213501], [9620, 1.4650932550430298], [8688, 1.4683555364608765], [7793, 1.4699461460113525], [9774, 1.4714045524597168], [8069, 1.4719760417938232], [9249, 1.4737136363983154], [7178, 1.4803338050842285], [9744, 1.4830915927886963], [7110, 1.4841878414154053], [7431, 1.484377384185791]]",8069
video7414,a female in a space age outfit crawling and dancing on the floor,"[[7414, 1.2958347797393799]]","[[7414, 1.2958347797393799], [9609, 1.4179484844207764], [7135, 1.4368116855621338], [7178, 1.4416496753692627], [8010, 1.4457271099090576]]","[[7414, 1.2958347797393799], [9609, 1.4179484844207764], [7135, 1.4368116855621338], [7178, 1.4416496753692627], [8010, 1.4457271099090576], [7558, 1.4522676467895508], [9063, 1.4529306888580322], [8069, 1.453665018081665], [9231, 1.455362319946289], [8110, 1.4574477672576904]]","[[7414, 1.2958347797393799], [9609, 1.4179484844207764], [7135, 1.4368116855621338], [7178, 1.4416496753692627], [8010, 1.4457271099090576], [7558, 1.4522676467895508], [9063, 1.4529306888580322], [8069, 1.453665018081665], [9231, 1.455362319946289], [8110, 1.4574477672576904], [8073, 1.4630223512649536], [9788, 1.4660587310791016], [8027, 1.4696546792984009], [7783, 1.4706456661224365], [7233, 1.4716376066207886]]",7414
video7174,a man rides a lft to the top of a mountain,"[[7564, 1.3729910850524902]]","[[7564, 1.3729910850524902], [9511, 1.3830074071884155], [7174, 1.4032808542251587], [9773, 1.403646469116211], [9581, 1.4065946340560913]]","[[7564, 1.3729910850524902], [9511, 1.3830074071884155], [7174, 1.4032808542251587], [9773, 1.403646469116211], [9581, 1.4065946340560913], [8450, 1.4109559059143066], [9535, 1.415435791015625], [8125, 1.4213703870773315], [9577, 1.4222965240478516], [8820, 1.4223414659500122]]","[[7564, 1.3729910850524902], [9511, 1.3830074071884155], [7174, 1.4032808542251587], [9773, 1.403646469116211], [9581, 1.4065946340560913], [8450, 1.4109559059143066], [9535, 1.415435791015625], [8125, 1.4213703870773315], [9577, 1.4222965240478516], [8820, 1.4223414659500122], [8344, 1.4238452911376953], [9246, 1.4253209829330444], [7445, 1.43515145778656], [9806, 1.4359409809112549], [8945, 1.4360558986663818]]",7174
video9755,advertisement of seat basket,"[[9755, 1.364635705947876]]","[[9755, 1.364635705947876], [8258, 1.3890314102172852], [7217, 1.3989593982696533], [7832, 1.4081737995147705], [8317, 1.4112646579742432]]","[[9755, 1.364635705947876], [8258, 1.3890314102172852], [7217, 1.3989593982696533], [7832, 1.4081737995147705], [8317, 1.4112646579742432], [8018, 1.4239532947540283], [8241, 1.4287221431732178], [7230, 1.4347872734069824], [8681, 1.4389246702194214], [9679, 1.4415701627731323]]","[[9755, 1.364635705947876], [8258, 1.3890314102172852], [7217, 1.3989593982696533], [7832, 1.4081737995147705], [8317, 1.4112646579742432], [8018, 1.4239532947540283], [8241, 1.4287221431732178], [7230, 1.4347872734069824], [8681, 1.4389246702194214], [9679, 1.4415701627731323], [8118, 1.4442218542099], [8804, 1.444427490234375], [8123, 1.4459089040756226], [8326, 1.4526432752609253], [8909, 1.4553871154785156]]",9755
video9833,airport security figure explains requirements for transporting medicines,"[[9833, 1.4500197172164917]]","[[9833, 1.4500197172164917], [9032, 1.4647839069366455], [8247, 1.4743568897247314], [7217, 1.4803693294525146], [8831, 1.4826788902282715]]","[[9833, 1.4500197172164917], [9032, 1.4647839069366455], [8247, 1.4743568897247314], [7217, 1.4803693294525146], [8831, 1.4826788902282715], [8499, 1.4845532178878784], [8804, 1.4869242906570435], [7491, 1.4870288372039795], [7963, 1.4884318113327026], [7343, 1.4906351566314697]]","[[9833, 1.4500197172164917], [9032, 1.4647839069366455], [8247, 1.4743568897247314], [7217, 1.4803693294525146], [8831, 1.4826788902282715], [8499, 1.4845532178878784], [8804, 1.4869242906570435], [7491, 1.4870288372039795], [7963, 1.4884318113327026], [7343, 1.4906351566314697], [9236, 1.4931752681732178], [7110, 1.4945133924484253], [7546, 1.4948443174362183], [7947, 1.497309923171997], [7829, 1.4998064041137695]]",9833
video7172,the girl shows the boys her medal in this cartoon,"[[9777, 1.3777559995651245]]","[[9777, 1.3777559995651245], [7172, 1.3987613916397095], [8268, 1.4214926958084106], [7741, 1.4327082633972168], [8781, 1.4392861127853394]]","[[9777, 1.3777559995651245], [7172, 1.3987613916397095], [8268, 1.4214926958084106], [7741, 1.4327082633972168], [8781, 1.4392861127853394], [9403, 1.448214054107666], [7701, 1.4599660634994507], [8676, 1.4629650115966797], [8863, 1.4650635719299316], [7365, 1.4682018756866455]]","[[9777, 1.3777559995651245], [7172, 1.3987613916397095], [8268, 1.4214926958084106], [7741, 1.4327082633972168], [8781, 1.4392861127853394], [9403, 1.448214054107666], [7701, 1.4599660634994507], [8676, 1.4629650115966797], [8863, 1.4650635719299316], [7365, 1.4682018756866455], [9242, 1.4739415645599365], [8341, 1.4757249355316162], [9014, 1.4757423400878906], [7222, 1.4785211086273193], [7747, 1.4806408882141113]]",7172
video7333,there are pictures and quotes from george bernard shaw and vincent van gogh while a voice over artist talks about making mistakes,"[[7333, 1.3667850494384766]]","[[7333, 1.3667850494384766], [7977, 1.458439588546753], [9203, 1.465104103088379], [7575, 1.4669368267059326], [8269, 1.4676826000213623]]","[[7333, 1.3667850494384766], [7977, 1.458439588546753], [9203, 1.465104103088379], [7575, 1.4669368267059326], [8269, 1.4676826000213623], [8486, 1.469719409942627], [8072, 1.4746274948120117], [8346, 1.4825077056884766], [8909, 1.4887278079986572], [9251, 1.4918204545974731]]","[[7333, 1.3667850494384766], [7977, 1.458439588546753], [9203, 1.465104103088379], [7575, 1.4669368267059326], [8269, 1.4676826000213623], [8486, 1.469719409942627], [8072, 1.4746274948120117], [8346, 1.4825077056884766], [8909, 1.4887278079986572], [9251, 1.4918204545974731], [9025, 1.4921624660491943], [9350, 1.4927289485931396], [8866, 1.496993899345398], [8123, 1.4975519180297852], [7581, 1.4981253147125244]]",7333
video7356,a man is showing the foot well under the door jam area of the car,"[[7354, 1.3856110572814941]]","[[7354, 1.3856110572814941], [7965, 1.4138257503509521], [8250, 1.416487693786621], [7765, 1.4223345518112183], [7343, 1.4233112335205078]]","[[7354, 1.3856110572814941], [7965, 1.4138257503509521], [8250, 1.416487693786621], [7765, 1.4223345518112183], [7343, 1.4233112335205078], [7356, 1.4241870641708374], [9975, 1.4260261058807373], [9514, 1.4265024662017822], [7588, 1.426823616027832], [7820, 1.429694652557373]]","[[7354, 1.3856110572814941], [7965, 1.4138257503509521], [8250, 1.416487693786621], [7765, 1.4223345518112183], [7343, 1.4233112335205078], [7356, 1.4241870641708374], [9975, 1.4260261058807373], [9514, 1.4265024662017822], [7588, 1.426823616027832], [7820, 1.429694652557373], [7110, 1.4361193180084229], [7969, 1.437157392501831], [7351, 1.444151520729065], [7138, 1.444662094116211], [9238, 1.4466400146484375]]",7356
