rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7233,views of two persons working on the super computer with the head phones on,"[[8472, 1.4066457748413086]]","[[8472, 1.4066457748413086], [7365, 1.4607689380645752], [8804, 1.4674713611602783], [8626, 1.4752614498138428], [7369, 1.4811087846755981]]","[[8472, 1.4066457748413086], [7365, 1.4607689380645752], [8804, 1.4674713611602783], [8626, 1.4752614498138428], [7369, 1.4811087846755981], [7028, 1.4875798225402832], [8246, 1.4894218444824219], [9530, 1.493778109550476], [7685, 1.4968810081481934], [9221, 1.4981451034545898]]","[[8472, 1.4066457748413086], [7365, 1.4607689380645752], [8804, 1.4674713611602783], [8626, 1.4752614498138428], [7369, 1.4811087846755981], [7028, 1.4875798225402832], [8246, 1.4894218444824219], [9530, 1.493778109550476], [7685, 1.4968810081481934], [9221, 1.4981451034545898], [8473, 1.4982070922851562], [9322, 1.5007210969924927], [7343, 1.5007226467132568], [7546, 1.5051538944244385], [9744, 1.5099647045135498]]",7233
video9325,a man is driving a black car,"[[7445, 1.410852313041687]]","[[7445, 1.410852313041687], [9344, 1.418029546737671], [9622, 1.4220831394195557], [9806, 1.4227263927459717], [7354, 1.4261668920516968]]","[[7445, 1.410852313041687], [9344, 1.418029546737671], [9622, 1.4220831394195557], [9806, 1.4227263927459717], [7354, 1.4261668920516968], [9325, 1.4297206401824951], [7464, 1.4390764236450195], [7965, 1.4457972049713135], [7340, 1.4471521377563477], [7597, 1.4493376016616821]]","[[7445, 1.410852313041687], [9344, 1.418029546737671], [9622, 1.4220831394195557], [9806, 1.4227263927459717], [7354, 1.4261668920516968], [9325, 1.4297206401824951], [7464, 1.4390764236450195], [7965, 1.4457972049713135], [7340, 1.4471521377563477], [7597, 1.4493376016616821], [7616, 1.4520232677459717], [8263, 1.452650785446167], [9832, 1.4531843662261963], [9535, 1.456641674041748], [9826, 1.4571902751922607]]",9325
video7353,a minecraft video game is being played,"[[8797, 1.3902870416641235]]","[[8797, 1.3902870416641235], [8077, 1.391661286354065], [9334, 1.4044826030731201], [7972, 1.4051426649093628], [8462, 1.405768871307373]]","[[8797, 1.3902870416641235], [8077, 1.391661286354065], [9334, 1.4044826030731201], [7972, 1.4051426649093628], [8462, 1.405768871307373], [7792, 1.4081844091415405], [8931, 1.4082881212234497], [7366, 1.4096664190292358], [8313, 1.4121973514556885], [7574, 1.4127603769302368]]","[[8797, 1.3902870416641235], [8077, 1.391661286354065], [9334, 1.4044826030731201], [7972, 1.4051426649093628], [8462, 1.405768871307373], [7792, 1.4081844091415405], [8931, 1.4082881212234497], [7366, 1.4096664190292358], [8313, 1.4121973514556885], [7574, 1.4127603769302368], [9795, 1.4133086204528809], [8663, 1.4151748418807983], [7552, 1.4171324968338013], [8628, 1.4174576997756958], [8787, 1.418211817741394]]",7353
video9688,a person looks at a celebrity on the computer,"[[9688, 1.3572849035263062]]","[[9688, 1.3572849035263062], [8472, 1.433321475982666], [7916, 1.4478477239608765], [9350, 1.4479308128356934], [9820, 1.4504201412200928]]","[[9688, 1.3572849035263062], [8472, 1.433321475982666], [7916, 1.4478477239608765], [9350, 1.4479308128356934], [9820, 1.4504201412200928], [8329, 1.4516875743865967], [7549, 1.456974744796753], [9458, 1.4589180946350098], [8048, 1.4672484397888184], [8011, 1.4738960266113281]]","[[9688, 1.3572849035263062], [8472, 1.433321475982666], [7916, 1.4478477239608765], [9350, 1.4479308128356934], [9820, 1.4504201412200928], [8329, 1.4516875743865967], [7549, 1.456974744796753], [9458, 1.4589180946350098], [8048, 1.4672484397888184], [8011, 1.4738960266113281], [7418, 1.4752470254898071], [7546, 1.475980281829834], [7175, 1.4766720533370972], [8673, 1.4781099557876587], [7412, 1.4805166721343994]]",9688
video7599,people compete in a backyard competition,"[[7599, 1.392765998840332]]","[[7599, 1.392765998840332], [7112, 1.397538185119629], [9694, 1.4314746856689453], [8507, 1.4338738918304443], [9332, 1.4551185369491577]]","[[7599, 1.392765998840332], [7112, 1.397538185119629], [9694, 1.4314746856689453], [8507, 1.4338738918304443], [9332, 1.4551185369491577], [7797, 1.4611082077026367], [7147, 1.4680626392364502], [9227, 1.4747074842453003], [9333, 1.475193738937378], [9244, 1.4753832817077637]]","[[7599, 1.392765998840332], [7112, 1.397538185119629], [9694, 1.4314746856689453], [8507, 1.4338738918304443], [9332, 1.4551185369491577], [7797, 1.4611082077026367], [7147, 1.4680626392364502], [9227, 1.4747074842453003], [9333, 1.475193738937378], [9244, 1.4753832817077637], [8079, 1.4766104221343994], [8125, 1.476806879043579], [7688, 1.4773029088974], [9451, 1.4776517152786255], [8441, 1.4782955646514893]]",7599
video9023,several shots of tv shows combined were shown here,"[[8796, 1.3786979913711548]]","[[8796, 1.3786979913711548], [9695, 1.4174357652664185], [8013, 1.425887107849121], [7467, 1.4306628704071045], [9322, 1.4343035221099854]]","[[8796, 1.3786979913711548], [9695, 1.4174357652664185], [8013, 1.425887107849121], [7467, 1.4306628704071045], [9322, 1.4343035221099854], [9350, 1.4367040395736694], [8826, 1.4385130405426025], [7227, 1.4396543502807617], [9324, 1.4427281618118286], [9578, 1.4429740905761719]]","[[8796, 1.3786979913711548], [9695, 1.4174357652664185], [8013, 1.425887107849121], [7467, 1.4306628704071045], [9322, 1.4343035221099854], [9350, 1.4367040395736694], [8826, 1.4385130405426025], [7227, 1.4396543502807617], [9324, 1.4427281618118286], [9578, 1.4429740905761719], [7137, 1.4429839849472046], [9029, 1.445227861404419], [8073, 1.4454944133758545], [8048, 1.445791244506836], [8928, 1.445971965789795]]",9023
video9309,there is someone serving a crab dish,"[[9752, 1.436212182044983]]","[[9752, 1.436212182044983], [8489, 1.4419527053833008], [9309, 1.44321870803833], [9022, 1.4598057270050049], [9687, 1.466568112373352]]","[[9752, 1.436212182044983], [8489, 1.4419527053833008], [9309, 1.44321870803833], [9022, 1.4598057270050049], [9687, 1.466568112373352], [9814, 1.4701197147369385], [9335, 1.4769858121871948], [7820, 1.4789469242095947], [7835, 1.4808601140975952], [7415, 1.4829014539718628]]","[[9752, 1.436212182044983], [8489, 1.4419527053833008], [9309, 1.44321870803833], [9022, 1.4598057270050049], [9687, 1.466568112373352], [9814, 1.4701197147369385], [9335, 1.4769858121871948], [7820, 1.4789469242095947], [7835, 1.4808601140975952], [7415, 1.4829014539718628], [8899, 1.4862009286880493], [8057, 1.4878709316253662], [8129, 1.4888300895690918], [9537, 1.4907530546188354], [9539, 1.4929157495498657]]",9309
video8332,someone is assembling a small hello kitty oven toy,"[[7561, 1.287747859954834]]","[[7561, 1.287747859954834], [8300, 1.3971812725067139], [8900, 1.424410343170166], [7173, 1.4557671546936035], [8869, 1.4585678577423096]]","[[7561, 1.287747859954834], [8300, 1.3971812725067139], [8900, 1.424410343170166], [7173, 1.4557671546936035], [8869, 1.4585678577423096], [8620, 1.4609206914901733], [7820, 1.4647579193115234], [7343, 1.4663009643554688], [8332, 1.4666179418563843], [8784, 1.4673676490783691]]","[[7561, 1.287747859954834], [8300, 1.3971812725067139], [8900, 1.424410343170166], [7173, 1.4557671546936035], [8869, 1.4585678577423096], [8620, 1.4609206914901733], [7820, 1.4647579193115234], [7343, 1.4663009643554688], [8332, 1.4666179418563843], [8784, 1.4673676490783691], [8672, 1.4892785549163818], [7363, 1.4897388219833374], [8479, 1.4898004531860352], [7369, 1.4909882545471191], [8686, 1.4975699186325073]]",8332
video8328,a man discusses and shows traits of some computer functions,"[[7546, 1.4269378185272217]]","[[7546, 1.4269378185272217], [9728, 1.4395062923431396], [7828, 1.4444193840026855], [9117, 1.453305721282959], [7724, 1.4534639120101929]]","[[7546, 1.4269378185272217], [9728, 1.4395062923431396], [7828, 1.4444193840026855], [9117, 1.453305721282959], [7724, 1.4534639120101929], [7412, 1.457874059677124], [7203, 1.4588141441345215], [8267, 1.46147620677948], [8626, 1.464791178703308], [7693, 1.4686769247055054]]","[[7546, 1.4269378185272217], [9728, 1.4395062923431396], [7828, 1.4444193840026855], [9117, 1.453305721282959], [7724, 1.4534639120101929], [7412, 1.457874059677124], [7203, 1.4588141441345215], [8267, 1.46147620677948], [8626, 1.464791178703308], [7693, 1.4686769247055054], [9549, 1.4711438417434692], [8804, 1.4714691638946533], [8819, 1.4735064506530762], [8978, 1.4742600917816162], [8301, 1.4782867431640625]]",8328
video7542,a boy gets out of a play police car and talks to a girl,"[[7542, 1.3643404245376587]]","[[7542, 1.3643404245376587], [9806, 1.4047589302062988], [8653, 1.4391499757766724], [9832, 1.4396495819091797], [9622, 1.4502670764923096]]","[[7542, 1.3643404245376587], [9806, 1.4047589302062988], [8653, 1.4391499757766724], [9832, 1.4396495819091797], [9622, 1.4502670764923096], [9323, 1.4560904502868652], [9404, 1.468123435974121], [8497, 1.4684398174285889], [9355, 1.4725687503814697], [9535, 1.4731459617614746]]","[[7542, 1.3643404245376587], [9806, 1.4047589302062988], [8653, 1.4391499757766724], [9832, 1.4396495819091797], [9622, 1.4502670764923096], [9323, 1.4560904502868652], [9404, 1.468123435974121], [8497, 1.4684398174285889], [9355, 1.4725687503814697], [9535, 1.4731459617614746], [9695, 1.4772710800170898], [8831, 1.478500485420227], [8089, 1.4790242910385132], [8864, 1.4815189838409424], [9513, 1.482467770576477]]",7542
video9419,a girl talking with long hair,"[[9205, 1.395216941833496]]","[[9205, 1.395216941833496], [8048, 1.4459044933319092], [9419, 1.4558849334716797], [9326, 1.468085765838623], [7231, 1.4705452919006348]]","[[9205, 1.395216941833496], [8048, 1.4459044933319092], [9419, 1.4558849334716797], [9326, 1.468085765838623], [7231, 1.4705452919006348], [7916, 1.4756379127502441], [8868, 1.4770457744598389], [8461, 1.4797250032424927], [7577, 1.4800119400024414], [9698, 1.4806259870529175]]","[[9205, 1.395216941833496], [8048, 1.4459044933319092], [9419, 1.4558849334716797], [9326, 1.468085765838623], [7231, 1.4705452919006348], [7916, 1.4756379127502441], [8868, 1.4770457744598389], [8461, 1.4797250032424927], [7577, 1.4800119400024414], [9698, 1.4806259870529175], [8012, 1.481839656829834], [7179, 1.4826617240905762], [7569, 1.4843852519989014], [8792, 1.4863858222961426], [8074, 1.4918246269226074]]",9419
video8493,polar bear jumps into water then plays around while people watch,"[[8493, 1.2939852476119995]]","[[8493, 1.2939852476119995], [8335, 1.4224865436553955], [9830, 1.4364334344863892], [9253, 1.4398958683013916], [9451, 1.447985053062439]]","[[8493, 1.2939852476119995], [8335, 1.4224865436553955], [9830, 1.4364334344863892], [9253, 1.4398958683013916], [9451, 1.447985053062439], [9359, 1.4575674533843994], [7152, 1.4581458568572998], [9774, 1.4635663032531738], [7681, 1.464859962463379], [9535, 1.4659197330474854]]","[[8493, 1.2939852476119995], [8335, 1.4224865436553955], [9830, 1.4364334344863892], [9253, 1.4398958683013916], [9451, 1.447985053062439], [9359, 1.4575674533843994], [7152, 1.4581458568572998], [9774, 1.4635663032531738], [7681, 1.464859962463379], [9535, 1.4659197330474854], [8061, 1.4716567993164062], [9321, 1.475738525390625], [9806, 1.479100227355957], [9574, 1.479244589805603], [7113, 1.490283727645874]]",8493
video9223,a man and a woman are sitting in front of a television and addressing and audience,"[[7613, 1.3792811632156372]]","[[7613, 1.3792811632156372], [8650, 1.379486322402954], [7619, 1.4104526042938232], [8464, 1.4120228290557861], [9517, 1.414191722869873]]","[[7613, 1.3792811632156372], [8650, 1.379486322402954], [7619, 1.4104526042938232], [8464, 1.4120228290557861], [9517, 1.414191722869873], [7158, 1.4160865545272827], [9223, 1.4246904850006104], [8804, 1.4301893711090088], [8333, 1.4363148212432861], [9688, 1.445000171661377]]","[[7613, 1.3792811632156372], [8650, 1.379486322402954], [7619, 1.4104526042938232], [8464, 1.4120228290557861], [9517, 1.414191722869873], [7158, 1.4160865545272827], [9223, 1.4246904850006104], [8804, 1.4301893711090088], [8333, 1.4363148212432861], [9688, 1.445000171661377], [8927, 1.449271321296692], [7410, 1.4555549621582031], [7546, 1.4558689594268799], [8912, 1.456355333328247], [7754, 1.4595624208450317]]",9223
video9813,a man drives a motorcycle in a video game,"[[7445, 1.36142897605896]]","[[7445, 1.36142897605896], [7464, 1.3723368644714355], [9336, 1.3738751411437988], [9813, 1.3794426918029785], [9344, 1.4060324430465698]]","[[7445, 1.36142897605896], [7464, 1.3723368644714355], [9336, 1.3738751411437988], [9813, 1.3794426918029785], [9344, 1.4060324430465698], [7919, 1.4061648845672607], [8657, 1.4062005281448364], [8468, 1.4160752296447754], [9355, 1.416609764099121], [7506, 1.4254519939422607]]","[[7445, 1.36142897605896], [7464, 1.3723368644714355], [9336, 1.3738751411437988], [9813, 1.3794426918029785], [9344, 1.4060324430465698], [7919, 1.4061648845672607], [8657, 1.4062005281448364], [8468, 1.4160752296447754], [9355, 1.416609764099121], [7506, 1.4254519939422607], [9806, 1.4258615970611572], [9832, 1.4258873462677002], [9014, 1.4295047521591187], [8070, 1.4363338947296143], [8820, 1.4366551637649536]]",9813
video8815,a man walking into a room with two kids with red helmets,"[[8815, 1.4126770496368408]]","[[8815, 1.4126770496368408], [9036, 1.4214098453521729], [9405, 1.4327642917633057], [9252, 1.4336692094802856], [8805, 1.440766453742981]]","[[8815, 1.4126770496368408], [9036, 1.4214098453521729], [9405, 1.4327642917633057], [9252, 1.4336692094802856], [8805, 1.440766453742981], [9322, 1.4431676864624023], [7593, 1.443333387374878], [9324, 1.446012020111084], [9908, 1.451553225517273], [9350, 1.4523491859436035]]","[[8815, 1.4126770496368408], [9036, 1.4214098453521729], [9405, 1.4327642917633057], [9252, 1.4336692094802856], [8805, 1.440766453742981], [9322, 1.4431676864624023], [7593, 1.443333387374878], [9324, 1.446012020111084], [9908, 1.451553225517273], [9350, 1.4523491859436035], [8122, 1.452573537826538], [7741, 1.4530869722366333], [9777, 1.4544907808303833], [8300, 1.454969048500061], [8664, 1.4556303024291992]]",8815
video8661,a soccer player shoots a goal during a soccer game,"[[9305, 1.4464629888534546]]","[[9305, 1.4464629888534546], [9681, 1.482895851135254], [7839, 1.4866704940795898], [7021, 1.4879775047302246], [8661, 1.497599482536316]]","[[9305, 1.4464629888534546], [9681, 1.482895851135254], [7839, 1.4866704940795898], [7021, 1.4879775047302246], [8661, 1.497599482536316], [8817, 1.500016450881958], [8979, 1.500019907951355], [7168, 1.507830023765564], [7155, 1.5093961954116821], [9542, 1.5113741159439087]]","[[9305, 1.4464629888534546], [9681, 1.482895851135254], [7839, 1.4866704940795898], [7021, 1.4879775047302246], [8661, 1.497599482536316], [8817, 1.500016450881958], [8979, 1.500019907951355], [7168, 1.507830023765564], [7155, 1.5093961954116821], [9542, 1.5113741159439087], [7500, 1.51633620262146], [8816, 1.5180107355117798], [9605, 1.518625020980835], [9832, 1.529789924621582], [8125, 1.5382815599441528]]",8661
video8669,anchor talking about a shows,"[[9791, 1.4425534009933472]]","[[9791, 1.4425534009933472], [9835, 1.4442119598388672], [8912, 1.4474701881408691], [7119, 1.4493271112442017], [7549, 1.4504139423370361]]","[[9791, 1.4425534009933472], [9835, 1.4442119598388672], [8912, 1.4474701881408691], [7119, 1.4493271112442017], [7549, 1.4504139423370361], [8259, 1.4513648748397827], [8822, 1.4539391994476318], [9517, 1.4554924964904785], [8494, 1.4600251913070679], [7753, 1.4635461568832397]]","[[9791, 1.4425534009933472], [9835, 1.4442119598388672], [8912, 1.4474701881408691], [7119, 1.4493271112442017], [7549, 1.4504139423370361], [8259, 1.4513648748397827], [8822, 1.4539391994476318], [9517, 1.4554924964904785], [8494, 1.4600251913070679], [7753, 1.4635461568832397], [8254, 1.4663444757461548], [8752, 1.4668962955474854], [8175, 1.4674930572509766], [9223, 1.468153953552246], [7572, 1.4720253944396973]]",8669
video7162,woman talking to a man in an interview,"[[8074, 1.3898203372955322]]","[[8074, 1.3898203372955322], [7546, 1.397308111190796], [7549, 1.4080045223236084], [7162, 1.422144889831543], [7724, 1.4306955337524414]]","[[8074, 1.3898203372955322], [7546, 1.397308111190796], [7549, 1.4080045223236084], [7162, 1.422144889831543], [7724, 1.4306955337524414], [7341, 1.4369580745697021], [9512, 1.4378050565719604], [9793, 1.4379963874816895], [7613, 1.440450668334961], [9882, 1.4419509172439575]]","[[8074, 1.3898203372955322], [7546, 1.397308111190796], [7549, 1.4080045223236084], [7162, 1.422144889831543], [7724, 1.4306955337524414], [7341, 1.4369580745697021], [9512, 1.4378050565719604], [9793, 1.4379963874816895], [7613, 1.440450668334961], [9882, 1.4419509172439575], [7234, 1.4433529376983643], [8783, 1.443957805633545], [8068, 1.4508271217346191], [8306, 1.4512934684753418], [8905, 1.4526771306991577]]",7162
