video_id,frame_path_1,frame_path_2,frame_path_3,frame_path_4,frame_id,sentence
video9419,./test_1k_images_3/video9419_frame_001_of_004.jpg,./test_1k_images_3/video9419_frame_002_of_004.jpg,./test_1k_images_3/video9419_frame_003_of_004.jpg,./test_1k_images_3/video9419_frame_004_of_004.jpg,video9419,a girl talking with long hair
video8493,./test_1k_images_3/video8493_frame_001_of_004.jpg,./test_1k_images_3/video8493_frame_002_of_004.jpg,./test_1k_images_3/video8493_frame_003_of_004.jpg,./test_1k_images_3/video8493_frame_004_of_004.jpg,video8493,polar bear jumps into water then plays around while people watch
video9223,./test_1k_images_3/video9223_frame_001_of_004.jpg,./test_1k_images_3/video9223_frame_002_of_004.jpg,./test_1k_images_3/video9223_frame_003_of_004.jpg,./test_1k_images_3/video9223_frame_004_of_004.jpg,video9223,a man and a woman are sitting in front of a television and addressing and audience
video9813,./test_1k_images_3/video9813_frame_001_of_004.jpg,./test_1k_images_3/video9813_frame_002_of_004.jpg,./test_1k_images_3/video9813_frame_003_of_004.jpg,./test_1k_images_3/video9813_frame_004_of_004.jpg,video9813,a man drives a motorcycle in a video game
video8815,./test_1k_images_3/video8815_frame_001_of_004.jpg,./test_1k_images_3/video8815_frame_002_of_004.jpg,./test_1k_images_3/video8815_frame_003_of_004.jpg,./test_1k_images_3/video8815_frame_004_of_004.jpg,video8815,a man walking into a room with two kids with red helmets
video8661,./test_1k_images_3/video8661_frame_001_of_004.jpg,./test_1k_images_3/video8661_frame_002_of_004.jpg,./test_1k_images_3/video8661_frame_003_of_004.jpg,./test_1k_images_3/video8661_frame_004_of_004.jpg,video8661,a soccer player shoots a goal during a soccer game
video8669,./test_1k_images_3/video8669_frame_001_of_004.jpg,./test_1k_images_3/video8669_frame_002_of_004.jpg,./test_1k_images_3/video8669_frame_003_of_004.jpg,./test_1k_images_3/video8669_frame_004_of_004.jpg,video8669,anchor talking about a shows
video7162,./test_1k_images_3/video7162_frame_001_of_004.jpg,./test_1k_images_3/video7162_frame_002_of_004.jpg,./test_1k_images_3/video7162_frame_003_of_004.jpg,./test_1k_images_3/video7162_frame_004_of_004.jpg,video7162,woman talking to a man in an interview
video9820,./test_1k_images_3/video9820_frame_001_of_004.jpg,./test_1k_images_3/video9820_frame_002_of_004.jpg,./test_1k_images_3/video9820_frame_003_of_004.jpg,./test_1k_images_3/video9820_frame_004_of_004.jpg,video9820,a girl playing the game the sims
video9780,./test_1k_images_3/video9780_frame_001_of_004.jpg,./test_1k_images_3/video9780_frame_002_of_004.jpg,./test_1k_images_3/video9780_frame_003_of_004.jpg,./test_1k_images_3/video9780_frame_004_of_004.jpg,video9780,an older woman who is blind is talking to a girl named lilly
video8900,./test_1k_images_3/video8900_frame_001_of_004.jpg,./test_1k_images_3/video8900_frame_002_of_004.jpg,./test_1k_images_3/video8900_frame_003_of_004.jpg,./test_1k_images_3/video8900_frame_004_of_004.jpg,video8900,a woman bakes and decorates a cake
video9200,./test_1k_images_3/video9200_frame_001_of_004.jpg,./test_1k_images_3/video9200_frame_002_of_004.jpg,./test_1k_images_3/video9200_frame_003_of_004.jpg,./test_1k_images_3/video9200_frame_004_of_004.jpg,video9200,animals are communicating with one another through thought bubbles in three different scenes from a video game
video7830,./test_1k_images_3/video7830_frame_001_of_004.jpg,./test_1k_images_3/video7830_frame_002_of_004.jpg,./test_1k_images_3/video7830_frame_003_of_004.jpg,./test_1k_images_3/video7830_frame_004_of_004.jpg,video7830,this is about a young boy s photo shoot
video8111,./test_1k_images_3/video8111_frame_001_of_004.jpg,./test_1k_images_3/video8111_frame_002_of_004.jpg,./test_1k_images_3/video8111_frame_003_of_004.jpg,./test_1k_images_3/video8111_frame_004_of_004.jpg,video8111,people are using a computer software tool
video8786,./test_1k_images_3/video8786_frame_001_of_004.jpg,./test_1k_images_3/video8786_frame_002_of_004.jpg,./test_1k_images_3/video8786_frame_003_of_004.jpg,./test_1k_images_3/video8786_frame_004_of_004.jpg,video8786,a group of people talking about stuff
video9022,./test_1k_images_3/video9022_frame_001_of_004.jpg,./test_1k_images_3/video9022_frame_002_of_004.jpg,./test_1k_images_3/video9022_frame_003_of_004.jpg,./test_1k_images_3/video9022_frame_004_of_004.jpg,video9022,a woman stirs up some soup sprinkles a spice in and drops a shot of liquid into it
video8803,./test_1k_images_3/video8803_frame_001_of_004.jpg,./test_1k_images_3/video8803_frame_002_of_004.jpg,./test_1k_images_3/video8803_frame_003_of_004.jpg,./test_1k_images_3/video8803_frame_004_of_004.jpg,video8803,a man is sweeping dust off the floor
video7616,./test_1k_images_3/video7616_frame_001_of_004.jpg,./test_1k_images_3/video7616_frame_002_of_004.jpg,./test_1k_images_3/video7616_frame_003_of_004.jpg,./test_1k_images_3/video7616_frame_004_of_004.jpg,video7616,an orange sports car accelerates quickly
video9680,./test_1k_images_3/video9680_frame_001_of_004.jpg,./test_1k_images_3/video9680_frame_002_of_004.jpg,./test_1k_images_3/video9680_frame_003_of_004.jpg,./test_1k_images_3/video9680_frame_004_of_004.jpg,video9680,on google earth is a man who is talking about the flights
video8811,./test_1k_images_3/video8811_frame_001_of_004.jpg,./test_1k_images_3/video8811_frame_002_of_004.jpg,./test_1k_images_3/video8811_frame_003_of_004.jpg,./test_1k_images_3/video8811_frame_004_of_004.jpg,video8811,the boy in karate dresswho is remembering the memorable hours with his father
video8089,./test_1k_images_3/video8089_frame_001_of_004.jpg,./test_1k_images_3/video8089_frame_002_of_004.jpg,./test_1k_images_3/video8089_frame_003_of_004.jpg,./test_1k_images_3/video8089_frame_004_of_004.jpg,video8089,a police officer drives his white car onto a grassy field and then back on to the street
video8772,./test_1k_images_3/video8772_frame_001_of_004.jpg,./test_1k_images_3/video8772_frame_002_of_004.jpg,./test_1k_images_3/video8772_frame_003_of_004.jpg,./test_1k_images_3/video8772_frame_004_of_004.jpg,video8772,the man is making a sauce in the kitchen
video9409,./test_1k_images_3/video9409_frame_001_of_004.jpg,./test_1k_images_3/video9409_frame_002_of_004.jpg,./test_1k_images_3/video9409_frame_003_of_004.jpg,./test_1k_images_3/video9409_frame_004_of_004.jpg,video9409,a bowl of shrimp green onions and other assorted ingredients in a soup broth
video8774,./test_1k_images_3/video8774_frame_001_of_004.jpg,./test_1k_images_3/video8774_frame_002_of_004.jpg,./test_1k_images_3/video8774_frame_003_of_004.jpg,./test_1k_images_3/video8774_frame_004_of_004.jpg,video8774,there is a guy filling a toy with cotton to play with it
video8787,./test_1k_images_3/video8787_frame_001_of_004.jpg,./test_1k_images_3/video8787_frame_002_of_004.jpg,./test_1k_images_3/video8787_frame_003_of_004.jpg,./test_1k_images_3/video8787_frame_004_of_004.jpg,video8787,minecraft gamer puts on iron armor
video9770,./test_1k_images_3/video9770_frame_001_of_004.jpg,./test_1k_images_3/video9770_frame_002_of_004.jpg,./test_1k_images_3/video9770_frame_003_of_004.jpg,./test_1k_images_3/video9770_frame_004_of_004.jpg,video9770,a person is connecting something to system
video8626,./test_1k_images_3/video8626_frame_001_of_004.jpg,./test_1k_images_3/video8626_frame_002_of_004.jpg,./test_1k_images_3/video8626_frame_003_of_004.jpg,./test_1k_images_3/video8626_frame_004_of_004.jpg,video8626,numbers are displayed on the screen
video8814,./test_1k_images_3/video8814_frame_001_of_004.jpg,./test_1k_images_3/video8814_frame_002_of_004.jpg,./test_1k_images_3/video8814_frame_003_of_004.jpg,./test_1k_images_3/video8814_frame_004_of_004.jpg,video8814,the judges make a decision
video7413,./test_1k_images_3/video7413_frame_001_of_004.jpg,./test_1k_images_3/video7413_frame_002_of_004.jpg,./test_1k_images_3/video7413_frame_003_of_004.jpg,./test_1k_images_3/video7413_frame_004_of_004.jpg,video7413,there is a guy talking to his father
video7373,./test_1k_images_3/video7373_frame_001_of_004.jpg,./test_1k_images_3/video7373_frame_002_of_004.jpg,./test_1k_images_3/video7373_frame_003_of_004.jpg,./test_1k_images_3/video7373_frame_004_of_004.jpg,video7373,a solider gives a speech
video9221,./test_1k_images_3/video9221_frame_001_of_004.jpg,./test_1k_images_3/video9221_frame_002_of_004.jpg,./test_1k_images_3/video9221_frame_003_of_004.jpg,./test_1k_images_3/video9221_frame_004_of_004.jpg,video9221,a cartoon clip is being played
video7173,./test_1k_images_3/video7173_frame_001_of_004.jpg,./test_1k_images_3/video7173_frame_002_of_004.jpg,./test_1k_images_3/video7173_frame_003_of_004.jpg,./test_1k_images_3/video7173_frame_004_of_004.jpg,video7173,a woman is mixing nailpolish and putting an egg into it
video7911,./test_1k_images_3/video7911_frame_001_of_004.jpg,./test_1k_images_3/video7911_frame_002_of_004.jpg,./test_1k_images_3/video7911_frame_003_of_004.jpg,./test_1k_images_3/video7911_frame_004_of_004.jpg,video7911,a woman is making a recipe in a sauce pan
video9901,./test_1k_images_3/video9901_frame_001_of_004.jpg,./test_1k_images_3/video9901_frame_002_of_004.jpg,./test_1k_images_3/video9901_frame_003_of_004.jpg,./test_1k_images_3/video9901_frame_004_of_004.jpg,video9901,a man with glasses and a goatee talking about his former job
video8851,./test_1k_images_3/video8851_frame_001_of_004.jpg,./test_1k_images_3/video8851_frame_002_of_004.jpg,./test_1k_images_3/video8851_frame_003_of_004.jpg,./test_1k_images_3/video8851_frame_004_of_004.jpg,video8851,a group of indian guys meeting on a bridge while it s raining
video7229,./test_1k_images_3/video7229_frame_001_of_004.jpg,./test_1k_images_3/video7229_frame_002_of_004.jpg,./test_1k_images_3/video7229_frame_003_of_004.jpg,./test_1k_images_3/video7229_frame_004_of_004.jpg,video7229,a woman is talking about movies
video8796,./test_1k_images_3/video8796_frame_001_of_004.jpg,./test_1k_images_3/video8796_frame_002_of_004.jpg,./test_1k_images_3/video8796_frame_003_of_004.jpg,./test_1k_images_3/video8796_frame_004_of_004.jpg,video8796,man talking about hiking
video8451,./test_1k_images_3/video8451_frame_001_of_004.jpg,./test_1k_images_3/video8451_frame_002_of_004.jpg,./test_1k_images_3/video8451_frame_003_of_004.jpg,./test_1k_images_3/video8451_frame_004_of_004.jpg,video8451,a group of young athletes race around a track
video8862,./test_1k_images_3/video8862_frame_001_of_004.jpg,./test_1k_images_3/video8862_frame_002_of_004.jpg,./test_1k_images_3/video8862_frame_003_of_004.jpg,./test_1k_images_3/video8862_frame_004_of_004.jpg,video8862,a woman s background voice describes a virtual scene where a dog enters a bathroom
video9348,./test_1k_images_3/video9348_frame_001_of_004.jpg,./test_1k_images_3/video9348_frame_002_of_004.jpg,./test_1k_images_3/video9348_frame_003_of_004.jpg,./test_1k_images_3/video9348_frame_004_of_004.jpg,video9348,women walking on the stage with different styles of dressing in a fashion show
video9242,./test_1k_images_3/video9242_frame_001_of_004.jpg,./test_1k_images_3/video9242_frame_002_of_004.jpg,./test_1k_images_3/video9242_frame_003_of_004.jpg,./test_1k_images_3/video9242_frame_004_of_004.jpg,video9242,a person drawling people on a canvas
video8014,./test_1k_images_3/video8014_frame_001_of_004.jpg,./test_1k_images_3/video8014_frame_002_of_004.jpg,./test_1k_images_3/video8014_frame_003_of_004.jpg,./test_1k_images_3/video8014_frame_004_of_004.jpg,video8014,a group of people are singing while holding coke in their hands
video8831,./test_1k_images_3/video8831_frame_001_of_004.jpg,./test_1k_images_3/video8831_frame_002_of_004.jpg,./test_1k_images_3/video8831_frame_003_of_004.jpg,./test_1k_images_3/video8831_frame_004_of_004.jpg,video8831,many persons walking inside shoping mall hall and computer shop selling displaying on screen
video7156,./test_1k_images_3/video7156_frame_001_of_004.jpg,./test_1k_images_3/video7156_frame_002_of_004.jpg,./test_1k_images_3/video7156_frame_003_of_004.jpg,./test_1k_images_3/video7156_frame_004_of_004.jpg,video7156,tom jones performing live on a television show
video9515,./test_1k_images_3/video9515_frame_001_of_004.jpg,./test_1k_images_3/video9515_frame_002_of_004.jpg,./test_1k_images_3/video9515_frame_003_of_004.jpg,./test_1k_images_3/video9515_frame_004_of_004.jpg,video9515,a boy is singing
video8118,./test_1k_images_3/video8118_frame_001_of_004.jpg,./test_1k_images_3/video8118_frame_002_of_004.jpg,./test_1k_images_3/video8118_frame_003_of_004.jpg,./test_1k_images_3/video8118_frame_004_of_004.jpg,video8118,women of a foreign nation comb their hair and perform in traditional costumes
video9838,./test_1k_images_3/video9838_frame_001_of_004.jpg,./test_1k_images_3/video9838_frame_002_of_004.jpg,./test_1k_images_3/video9838_frame_003_of_004.jpg,./test_1k_images_3/video9838_frame_004_of_004.jpg,video9838,a cartoon clip of pokemon dancing
video9350,./test_1k_images_3/video9350_frame_001_of_004.jpg,./test_1k_images_3/video9350_frame_002_of_004.jpg,./test_1k_images_3/video9350_frame_003_of_004.jpg,./test_1k_images_3/video9350_frame_004_of_004.jpg,video9350,screen showing some people talking
video7593,./test_1k_images_3/video7593_frame_001_of_004.jpg,./test_1k_images_3/video7593_frame_002_of_004.jpg,./test_1k_images_3/video7593_frame_003_of_004.jpg,./test_1k_images_3/video7593_frame_004_of_004.jpg,video7593,a group of friends are in a room talking with each other
video7613,./test_1k_images_3/video7613_frame_001_of_004.jpg,./test_1k_images_3/video7613_frame_002_of_004.jpg,./test_1k_images_3/video7613_frame_003_of_004.jpg,./test_1k_images_3/video7613_frame_004_of_004.jpg,video7613,a female journalist wearing a purple shirt and white blazer is talking on a news show next to the image of a male in a dark suit
video7834,./test_1k_images_3/video7834_frame_001_of_004.jpg,./test_1k_images_3/video7834_frame_002_of_004.jpg,./test_1k_images_3/video7834_frame_003_of_004.jpg,./test_1k_images_3/video7834_frame_004_of_004.jpg,video7834,a man in striped collared shirt discusses jobs in news room of bloomberg
video9752,./test_1k_images_3/video9752_frame_001_of_004.jpg,./test_1k_images_3/video9752_frame_002_of_004.jpg,./test_1k_images_3/video9752_frame_003_of_004.jpg,./test_1k_images_3/video9752_frame_004_of_004.jpg,video9752,a man is talking and more peoples are in the round
video9810,./test_1k_images_3/video9810_frame_001_of_004.jpg,./test_1k_images_3/video9810_frame_002_of_004.jpg,./test_1k_images_3/video9810_frame_003_of_004.jpg,./test_1k_images_3/video9810_frame_004_of_004.jpg,video9810,some women models pictures are shown as a slide show presentation and a women is talking
video8122,./test_1k_images_3/video8122_frame_001_of_004.jpg,./test_1k_images_3/video8122_frame_002_of_004.jpg,./test_1k_images_3/video8122_frame_003_of_004.jpg,./test_1k_images_3/video8122_frame_004_of_004.jpg,video8122,a fearful animation scene
video8663,./test_1k_images_3/video8663_frame_001_of_004.jpg,./test_1k_images_3/video8663_frame_002_of_004.jpg,./test_1k_images_3/video8663_frame_003_of_004.jpg,./test_1k_images_3/video8663_frame_004_of_004.jpg,video8663,gameplay footage of someone playing minecraft
video8651,./test_1k_images_3/video8651_frame_001_of_004.jpg,./test_1k_images_3/video8651_frame_002_of_004.jpg,./test_1k_images_3/video8651_frame_003_of_004.jpg,./test_1k_images_3/video8651_frame_004_of_004.jpg,video8651,a man talks about cars
video8918,./test_1k_images_3/video8918_frame_001_of_004.jpg,./test_1k_images_3/video8918_frame_002_of_004.jpg,./test_1k_images_3/video8918_frame_003_of_004.jpg,./test_1k_images_3/video8918_frame_004_of_004.jpg,video8918,a hairdresser and client speak to each other with kid voices
video9026,./test_1k_images_3/video9026_frame_001_of_004.jpg,./test_1k_images_3/video9026_frame_002_of_004.jpg,./test_1k_images_3/video9026_frame_003_of_004.jpg,./test_1k_images_3/video9026_frame_004_of_004.jpg,video9026,still photos from the 2002 movie the pianist are shown
video7586,./test_1k_images_3/video7586_frame_001_of_004.jpg,./test_1k_images_3/video7586_frame_002_of_004.jpg,./test_1k_images_3/video7586_frame_003_of_004.jpg,./test_1k_images_3/video7586_frame_004_of_004.jpg,video7586,woman playing instruments in a field for a music video
video7223,./test_1k_images_3/video7223_frame_001_of_004.jpg,./test_1k_images_3/video7223_frame_002_of_004.jpg,./test_1k_images_3/video7223_frame_003_of_004.jpg,./test_1k_images_3/video7223_frame_004_of_004.jpg,video7223,the small and large needles moving fast in a clock
video8044,./test_1k_images_3/video8044_frame_001_of_004.jpg,./test_1k_images_3/video8044_frame_002_of_004.jpg,./test_1k_images_3/video8044_frame_003_of_004.jpg,./test_1k_images_3/video8044_frame_004_of_004.jpg,video8044,a goat attacks a man and the man fights back
video8656,./test_1k_images_3/video8656_frame_001_of_004.jpg,./test_1k_images_3/video8656_frame_002_of_004.jpg,./test_1k_images_3/video8656_frame_003_of_004.jpg,./test_1k_images_3/video8656_frame_004_of_004.jpg,video8656,she used an electric blender
